path,run_name,系統,seed,split,metric_name,value,config_path,commit,mtime
"experiments/transfer/b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123/metrics.json","b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123","b2a","123","val","epoch",37,"experiments/transfer/b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123/metrics.json","b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123","b2a","123","val","phase_accuracy",0.9471947194719472,"experiments/transfer/b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123/metrics.json","b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123","b2a","123","val","phase_edit_score",35.70267131242741,"experiments/transfer/b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123/metrics.json","b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123","b2a","123","val","phase_jaccard",0.7620392907269674,"experiments/transfer/b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123/metrics.json","b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123","b2a","123","val","phase_macro_f1",0.8024569386008723,"experiments/transfer/b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123/metrics.json","b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123","b2a","123","val","phase_seg_f1_10",0.46560846560846564,"experiments/transfer/b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123/metrics.json","b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123","b2a","123","val","phase_seg_f1_25",0.46560846560846564,"experiments/transfer/b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123/metrics.json","b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123","b2a","123","val","phase_seg_f1_50",0.4252044252044253,"experiments/transfer/b2a_regiononly_mask_12_002_b2a_regiononly_mask_12_seed123/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456/metrics.json","b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456","b2a","456","val","epoch",34,"experiments/transfer/b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456/metrics.json","b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456","b2a","456","val","phase_accuracy",0.9425742574257425,"experiments/transfer/b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456/metrics.json","b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456","b2a","456","val","phase_edit_score",37.48677248677249,"experiments/transfer/b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456/metrics.json","b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456","b2a","456","val","phase_jaccard",0.7470429830469529,"experiments/transfer/b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456/metrics.json","b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456","b2a","456","val","phase_macro_f1",0.7914043010490307,"experiments/transfer/b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456/metrics.json","b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456","b2a","456","val","phase_seg_f1_10",0.48382340185618883,"experiments/transfer/b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456/metrics.json","b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456","b2a","456","val","phase_seg_f1_25",0.47289444010755494,"experiments/transfer/b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456/metrics.json","b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456","b2a","456","val","phase_seg_f1_50",0.40307051782461617,"experiments/transfer/b2a_regiononly_mask_12_003_b2a_regiononly_mask_12_seed456/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42/metrics.json","b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42","b2a","42","val","epoch",43,"experiments/transfer/b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42/metrics.json","b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42","b2a","42","val","phase_accuracy",0.9458745874587459,"experiments/transfer/b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42/metrics.json","b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42","b2a","42","val","phase_edit_score",40.44834307992203,"experiments/transfer/b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42/metrics.json","b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42","b2a","42","val","phase_jaccard",0.7536794723152003,"experiments/transfer/b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42/metrics.json","b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42","b2a","42","val","phase_macro_f1",0.7969805834914088,"experiments/transfer/b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42/metrics.json","b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42","b2a","42","val","phase_seg_f1_10",0.4873496873496874,"experiments/transfer/b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42/metrics.json","b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42","b2a","42","val","phase_seg_f1_25",0.4873496873496874,"experiments/transfer/b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42/metrics.json","b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42","b2a","42","val","phase_seg_f1_50",0.4358826358826359,"experiments/transfer/b2a_regiononly_mask_13_001_b2a_regiononly_mask_13_seed42/config.yaml","c4228eddc07a",1782879930.0269468
"experiments/transfer/b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123/metrics.json","b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123","b2a","123","val","epoch",37,"experiments/transfer/b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123/metrics.json","b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123","b2a","123","val","phase_accuracy",0.9491749174917492,"experiments/transfer/b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123/metrics.json","b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123","b2a","123","val","phase_edit_score",35.88235294117647,"experiments/transfer/b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123/metrics.json","b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123","b2a","123","val","phase_jaccard",0.768889182944991,"experiments/transfer/b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123/metrics.json","b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123","b2a","123","val","phase_macro_f1",0.8080133334722313,"experiments/transfer/b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123/metrics.json","b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123","b2a","123","val","phase_seg_f1_10",0.4549367769706753,"experiments/transfer/b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123/metrics.json","b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123","b2a","123","val","phase_seg_f1_25",0.4549367769706753,"experiments/transfer/b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123/metrics.json","b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123","b2a","123","val","phase_seg_f1_50",0.4045601291364003,"experiments/transfer/b2a_regiononly_mask_13_002_b2a_regiononly_mask_13_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456/metrics.json","b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456","b2a","456","val","epoch",47,"experiments/transfer/b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456/metrics.json","b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456","b2a","456","val","phase_accuracy",0.9445544554455445,"experiments/transfer/b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456/metrics.json","b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456","b2a","456","val","phase_edit_score",39.338624338624335,"experiments/transfer/b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456/metrics.json","b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456","b2a","456","val","phase_jaccard",0.7498317603269969,"experiments/transfer/b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456/metrics.json","b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456","b2a","456","val","phase_macro_f1",0.7940408187094399,"experiments/transfer/b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456/metrics.json","b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456","b2a","456","val","phase_seg_f1_10",0.48382340185618883,"experiments/transfer/b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456/metrics.json","b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456","b2a","456","val","phase_seg_f1_25",0.48382340185618883,"experiments/transfer/b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456/metrics.json","b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456","b2a","456","val","phase_seg_f1_50",0.45103651661028715,"experiments/transfer/b2a_regiononly_mask_13_003_b2a_regiononly_mask_13_seed456/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42/metrics.json","b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42","b2a","42","val","epoch",47,"experiments/transfer/b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42/metrics.json","b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42","b2a","42","val","phase_accuracy",0.9452145214521452,"experiments/transfer/b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42/metrics.json","b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42","b2a","42","val","phase_edit_score",36.11111111111111,"experiments/transfer/b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42/metrics.json","b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42","b2a","42","val","phase_jaccard",0.7556975037343843,"experiments/transfer/b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42/metrics.json","b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42","b2a","42","val","phase_macro_f1",0.7977429068515941,"experiments/transfer/b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42/metrics.json","b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42","b2a","42","val","phase_seg_f1_10",0.4484578223708659,"experiments/transfer/b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42/metrics.json","b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42","b2a","42","val","phase_seg_f1_25",0.4484578223708659,"experiments/transfer/b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42/metrics.json","b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42","b2a","42","val","phase_seg_f1_50",0.42913415087328133,"experiments/transfer/b2a_regiononly_mask_14_001_b2a_regiononly_mask_14_seed42/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123/metrics.json","b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123","b2a","123","val","epoch",39,"experiments/transfer/b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123/metrics.json","b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123","b2a","123","val","phase_accuracy",0.9471947194719472,"experiments/transfer/b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123/metrics.json","b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123","b2a","123","val","phase_edit_score",34.84126984126984,"experiments/transfer/b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123/metrics.json","b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123","b2a","123","val","phase_jaccard",0.7603046420498248,"experiments/transfer/b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123/metrics.json","b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123","b2a","123","val","phase_macro_f1",0.8009976443881438,"experiments/transfer/b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123/metrics.json","b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123","b2a","123","val","phase_seg_f1_10",0.4474769012082445,"experiments/transfer/b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123/metrics.json","b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123","b2a","123","val","phase_seg_f1_25",0.4474769012082445,"experiments/transfer/b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123/metrics.json","b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123","b2a","123","val","phase_seg_f1_50",0.4176261549395878,"experiments/transfer/b2a_regiononly_mask_14_002_b2a_regiononly_mask_14_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456/metrics.json","b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456","b2a","456","val","epoch",44,"experiments/transfer/b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456/metrics.json","b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456","b2a","456","val","phase_accuracy",0.9458745874587459,"experiments/transfer/b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456/metrics.json","b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456","b2a","456","val","phase_edit_score",39.14529914529914,"experiments/transfer/b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456/metrics.json","b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456","b2a","456","val","phase_jaccard",0.7531322938333409,"experiments/transfer/b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456/metrics.json","b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456","b2a","456","val","phase_macro_f1",0.7954188742909472,"experiments/transfer/b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456/metrics.json","b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456","b2a","456","val","phase_seg_f1_10",0.4910714285714286,"experiments/transfer/b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456/metrics.json","b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456","b2a","456","val","phase_seg_f1_25",0.4910714285714286,"experiments/transfer/b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456/metrics.json","b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456","b2a","456","val","phase_seg_f1_50",0.4598214285714286,"experiments/transfer/b2a_regiononly_mask_14_003_b2a_regiononly_mask_14_seed456/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42/metrics.json","b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42","b2a","42","val","epoch",46,"experiments/transfer/b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42/metrics.json","b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42","b2a","42","val","phase_accuracy",0.9663366336633663,"experiments/transfer/b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42/metrics.json","b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42","b2a","42","val","phase_edit_score",60.666666666666664,"experiments/transfer/b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42/metrics.json","b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42","b2a","42","val","phase_jaccard",0.8180948032759795,"experiments/transfer/b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42/metrics.json","b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42","b2a","42","val","phase_macro_f1",0.836887926112561,"experiments/transfer/b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42/metrics.json","b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42","b2a","42","val","phase_seg_f1_10",0.7182539682539683,"experiments/transfer/b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42/metrics.json","b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42","b2a","42","val","phase_seg_f1_25",0.7182539682539683,"experiments/transfer/b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42/metrics.json","b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42","b2a","42","val","phase_seg_f1_50",0.6706349206349206,"experiments/transfer/b2a_regiononly_oracle_001_b2a_regiononly_oracle_seed42/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123/metrics.json","b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123","b2a","123","val","epoch",32,"experiments/transfer/b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123/metrics.json","b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123","b2a","123","val","phase_accuracy",0.9683168316831683,"experiments/transfer/b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123/metrics.json","b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123","b2a","123","val","phase_edit_score",69.55555555555556,"experiments/transfer/b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123/metrics.json","b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123","b2a","123","val","phase_jaccard",0.8211855570457429,"experiments/transfer/b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123/metrics.json","b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123","b2a","123","val","phase_macro_f1",0.8384681919463924,"experiments/transfer/b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123/metrics.json","b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123","b2a","123","val","phase_seg_f1_10",0.7944444444444444,"experiments/transfer/b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123/metrics.json","b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123","b2a","123","val","phase_seg_f1_25",0.7944444444444444,"experiments/transfer/b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123/config.yaml","c4228eddc07a",1782879930.027947
"experiments/transfer/b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123/metrics.json","b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123","b2a","123","val","phase_seg_f1_50",0.7944444444444444,"experiments/transfer/b2a_regiononly_oracle_002_b2a_regiononly_oracle_seed123/config.yaml","c4228eddc07a",1782879930.027947
