[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_01_002_t1a_region_mask_01_seed123
[t1a][epoch 1/50] loss=2.6577  val_acc=0.6825  macroF1=0.2296  edit=22.90  segF1@50=0.19
[t1a][epoch 22/50] loss=0.3237  val_acc=0.9353  macroF1=0.7861  edit=39.15  segF1@50=0.43
[t1a][epoch 23/50] loss=0.3075  val_acc=0.9465  macroF1=0.8016  edit=36.25  segF1@50=0.43
[t1a][epoch 24/50] loss=0.2943  val_acc=0.9300  macroF1=0.7731  edit=42.17  segF1@50=0.43
[t1a][epoch 25/50] loss=0.3117  val_acc=0.9472  macroF1=0.8114  edit=34.39  segF1@50=0.39
[t1a][epoch 26/50] loss=0.2972  val_acc=0.9399  macroF1=0.7902  edit=37.01  segF1@50=0.42
[t1a][epoch 27/50] loss=0.2840  val_acc=0.9432  macroF1=0.8027  edit=30.34  segF1@50=0.37
[t1a][epoch 28/50] loss=0.2675  val_acc=0.9439  macroF1=0.7950  edit=36.22  segF1@50=0.42
[t1a][epoch 29/50] loss=0.2637  val_acc=0.9419  macroF1=0.8023  edit=32.32  segF1@50=0.35
[t1a][epoch 30/50] loss=0.2644  val_acc=0.9413  macroF1=0.7888  edit=36.55  segF1@50=0.40
[t1a][epoch 31/50] loss=0.2835  val_acc=0.9446  macroF1=0.8045  edit=27.34  segF1@50=0.32
[t1a][epoch 32/50] loss=0.2923  val_acc=0.9320  macroF1=0.7854  edit=31.75  segF1@50=0.33
[t1a][epoch 33/50] loss=0.2786  val_acc=0.9340  macroF1=0.8005  edit=33.89  segF1@50=0.37
[t1a][epoch 34/50] loss=0.3020  val_acc=0.9380  macroF1=0.7884  edit=34.56  segF1@50=0.38
[t1a][epoch 35/50] loss=0.2675  val_acc=0.9439  macroF1=0.8059  edit=30.84  segF1@50=0.36
[t1a][epoch 36/50] loss=0.2563  val_acc=0.9366  macroF1=0.7861  edit=34.44  segF1@50=0.40
[t1a][epoch 37/50] loss=0.2377  val_acc=0.9432  macroF1=0.8018  edit=29.39  segF1@50=0.33
[t1a][epoch 38/50] loss=0.2254  val_acc=0.9426  macroF1=0.7950  edit=35.19  segF1@50=0.41
[t1a][epoch 39/50] loss=0.2125  val_acc=0.9399  macroF1=0.7895  edit=28.46  segF1@50=0.35
[t1a][epoch 40/50] loss=0.2074  val_acc=0.9426  macroF1=0.7959  edit=33.20  segF1@50=0.40
[t1a][epoch 41/50] loss=0.2020  val_acc=0.9406  macroF1=0.7971  edit=34.90  segF1@50=0.40
[t1a][epoch 42/50] loss=0.1974  val_acc=0.9432  macroF1=0.7974  edit=33.67  segF1@50=0.40
[t1a][epoch 43/50] loss=0.1921  val_acc=0.9426  macroF1=0.7972  edit=33.33  segF1@50=0.40
[t1a][epoch 44/50] loss=0.1862  val_acc=0.9439  macroF1=0.8003  edit=33.84  segF1@50=0.40
[t1a][epoch 45/50] loss=0.1851  val_acc=0.9432  macroF1=0.7923  edit=36.99  segF1@50=0.42
[t1a][epoch 46/50] loss=0.1829  val_acc=0.9393  macroF1=0.7939  edit=33.84  segF1@50=0.39
[t1a][epoch 47/50] loss=0.1785  val_acc=0.9432  macroF1=0.7971  edit=33.51  segF1@50=0.40
[t1a][epoch 48/50] loss=0.1765  val_acc=0.9406  macroF1=0.7919  edit=34.36  segF1@50=0.40
[t1a][epoch 49/50] loss=0.1734  val_acc=0.9406  macroF1=0.7881  edit=33.97  segF1@50=0.40
[t1a][epoch 50/50] loss=0.1991  val_acc=0.9366  macroF1=0.7873  edit=31.82  segF1@50=0.35
[t1a] best @epoch 17: acc=0.9479 macroF1=0.8057
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_01_002_t1a_region_mask_01_seed123
