[t1a] train clips=13  val clips=3  in_dim=5903  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_combined_oracle_noise_p010_002_t1a_combined_oracle_noise_p010_seed123
[t1a][epoch 1/50] loss=2.6032  val_acc=0.6858  macroF1=0.2308  edit=25.53  segF1@50=0.21
[t1a][epoch 38/50] loss=0.2024  val_acc=0.9393  macroF1=0.7914  edit=28.80  segF1@50=0.35
[t1a][epoch 39/50] loss=0.2124  val_acc=0.9406  macroF1=0.8021  edit=33.65  segF1@50=0.38
[t1a][epoch 40/50] loss=0.3045  val_acc=0.9188  macroF1=0.7224  edit=35.87  segF1@50=0.37
[t1a][epoch 41/50] loss=0.3761  val_acc=0.9340  macroF1=0.7872  edit=26.32  segF1@50=0.32
[t1a][epoch 42/50] loss=0.3132  val_acc=0.9413  macroF1=0.8067  edit=26.46  segF1@50=0.29
[t1a][epoch 43/50] loss=0.2617  val_acc=0.9432  macroF1=0.7998  edit=31.40  segF1@50=0.38
[t1a][epoch 44/50] loss=0.2223  val_acc=0.9399  macroF1=0.7902  edit=27.59  segF1@50=0.31
[t1a][epoch 45/50] loss=0.2019  val_acc=0.9419  macroF1=0.7971  edit=28.13  segF1@50=0.33
[t1a][epoch 46/50] loss=0.2028  val_acc=0.9426  macroF1=0.7948  edit=30.95  segF1@50=0.36
[t1a][epoch 47/50] loss=0.2003  val_acc=0.9426  macroF1=0.8060  edit=29.53  segF1@50=0.36
[t1a][epoch 48/50] loss=0.1953  val_acc=0.9413  macroF1=0.7978  edit=29.53  segF1@50=0.34
[t1a][epoch 49/50] loss=0.1817  val_acc=0.9399  macroF1=0.7927  edit=28.32  segF1@50=0.34
[t1a][epoch 50/50] loss=0.1723  val_acc=0.9406  macroF1=0.7934  edit=29.23  segF1@50=0.35
[t1a] best @epoch 17: acc=0.9479 macroF1=0.8064
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_combined_oracle_noise_p010_002_t1a_combined_oracle_noise_p010_seed123
