[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_04_002_t1a_region_mask_04_seed123
[t1a][epoch 1/50] loss=2.6603  val_acc=0.6851  macroF1=0.2300  edit=28.30  segF1@50=0.27
[t1a][epoch 21/50] loss=0.3240  val_acc=0.9393  macroF1=0.7836  edit=33.33  segF1@50=0.40
[t1a][epoch 22/50] loss=0.3070  val_acc=0.9393  macroF1=0.7886  edit=38.52  segF1@50=0.44
[t1a][epoch 23/50] loss=0.2907  val_acc=0.9426  macroF1=0.7921  edit=38.84  segF1@50=0.45
[t1a][epoch 24/50] loss=0.2872  val_acc=0.9413  macroF1=0.7923  edit=38.10  segF1@50=0.43
[t1a][epoch 25/50] loss=0.2792  val_acc=0.9426  macroF1=0.7901  edit=37.12  segF1@50=0.44
[t1a][epoch 26/50] loss=0.2731  val_acc=0.9399  macroF1=0.7883  edit=31.45  segF1@50=0.38
[t1a][epoch 27/50] loss=0.3103  val_acc=0.9353  macroF1=0.7728  edit=38.60  segF1@50=0.41
[t1a][epoch 28/50] loss=0.3603  val_acc=0.9413  macroF1=0.8013  edit=30.34  segF1@50=0.36
[t1a][epoch 29/50] loss=0.3104  val_acc=0.9373  macroF1=0.7842  edit=37.78  segF1@50=0.40
[t1a][epoch 30/50] loss=0.2780  val_acc=0.9452  macroF1=0.7983  edit=29.67  segF1@50=0.37
[t1a][epoch 31/50] loss=0.2560  val_acc=0.9459  macroF1=0.8002  edit=35.51  segF1@50=0.42
[t1a][epoch 32/50] loss=0.2426  val_acc=0.9380  macroF1=0.7885  edit=34.80  segF1@50=0.41
[t1a][epoch 33/50] loss=0.2356  val_acc=0.9393  macroF1=0.7984  edit=28.45  segF1@50=0.34
[t1a][epoch 34/50] loss=0.2354  val_acc=0.9380  macroF1=0.7848  edit=35.29  segF1@50=0.39
[t1a][epoch 35/50] loss=0.2283  val_acc=0.9446  macroF1=0.8126  edit=31.77  segF1@50=0.39
[t1a][epoch 36/50] loss=0.2333  val_acc=0.9386  macroF1=0.7840  edit=34.03  segF1@50=0.40
[t1a][epoch 37/50] loss=0.2320  val_acc=0.9426  macroF1=0.8078  edit=30.83  segF1@50=0.37
[t1a][epoch 38/50] loss=0.2313  val_acc=0.9366  macroF1=0.7851  edit=33.33  segF1@50=0.38
[t1a][epoch 39/50] loss=0.2116  val_acc=0.9393  macroF1=0.7903  edit=28.80  segF1@50=0.36
[t1a][epoch 40/50] loss=0.2051  val_acc=0.9399  macroF1=0.7905  edit=29.58  segF1@50=0.36
[t1a][epoch 41/50] loss=0.1973  val_acc=0.9353  macroF1=0.7862  edit=33.69  segF1@50=0.40
[t1a][epoch 42/50] loss=0.1956  val_acc=0.9413  macroF1=0.7949  edit=28.80  segF1@50=0.36
[t1a][epoch 43/50] loss=0.1908  val_acc=0.9366  macroF1=0.7845  edit=28.44  segF1@50=0.33
[t1a][epoch 44/50] loss=0.1829  val_acc=0.9399  macroF1=0.7905  edit=29.23  segF1@50=0.36
[t1a][epoch 45/50] loss=0.1824  val_acc=0.9399  macroF1=0.7923  edit=28.79  segF1@50=0.35
[t1a][epoch 46/50] loss=0.1773  val_acc=0.9393  macroF1=0.7899  edit=33.33  segF1@50=0.40
[t1a][epoch 47/50] loss=0.1771  val_acc=0.9413  macroF1=0.7988  edit=28.13  segF1@50=0.34
[t1a][epoch 48/50] loss=0.1748  val_acc=0.9373  macroF1=0.7841  edit=33.23  segF1@50=0.39
[t1a][epoch 49/50] loss=0.1711  val_acc=0.9406  macroF1=0.7964  edit=28.84  segF1@50=0.33
[t1a][epoch 50/50] loss=0.1680  val_acc=0.9366  macroF1=0.7881  edit=28.25  segF1@50=0.35
[t1a] best @epoch 17: acc=0.9465 macroF1=0.7986
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_04_002_t1a_region_mask_04_seed123
