[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_05_002_t1a_region_mask_05_seed123
[t1a][epoch 1/50] loss=2.6138  val_acc=0.6851  macroF1=0.2300  edit=19.29  segF1@50=0.15
[t1a][epoch 40/50] loss=0.1986  val_acc=0.9406  macroF1=0.7880  edit=29.95  segF1@50=0.36
[t1a][epoch 41/50] loss=0.1978  val_acc=0.9406  macroF1=0.7926  edit=27.60  segF1@50=0.32
[t1a][epoch 42/50] loss=0.1921  val_acc=0.9386  macroF1=0.7854  edit=28.47  segF1@50=0.33
[t1a][epoch 43/50] loss=0.1932  val_acc=0.9373  macroF1=0.7957  edit=28.10  segF1@50=0.34
[t1a][epoch 44/50] loss=0.1903  val_acc=0.9353  macroF1=0.7778  edit=29.35  segF1@50=0.33
[t1a][epoch 45/50] loss=0.1888  val_acc=0.9446  macroF1=0.7939  edit=28.56  segF1@50=0.37
[t1a][epoch 46/50] loss=0.1912  val_acc=0.9413  macroF1=0.7954  edit=32.81  segF1@50=0.35
[t1a][epoch 47/50] loss=0.1902  val_acc=0.9340  macroF1=0.7903  edit=28.56  segF1@50=0.31
[t1a][epoch 48/50] loss=0.1836  val_acc=0.9380  macroF1=0.7865  edit=32.39  segF1@50=0.36
[t1a][epoch 49/50] loss=0.1777  val_acc=0.9386  macroF1=0.7825  edit=27.59  segF1@50=0.32
[t1a][epoch 50/50] loss=0.1709  val_acc=0.9347  macroF1=0.7841  edit=32.93  segF1@50=0.36
[t1a] best @epoch 24: acc=0.9485 macroF1=0.8033
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_05_002_t1a_region_mask_05_seed123
