[t1a] train clips=13  val clips=3  in_dim=5903  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_combined_oracle_noise_p030_002_t1a_combined_oracle_noise_p030_seed123
[t1a][epoch 1/50] loss=2.6043  val_acc=0.6858  macroF1=0.2310  edit=23.98  segF1@50=0.19
[t1a][epoch 41/50] loss=0.2159  val_acc=0.9261  macroF1=0.7647  edit=44.02  segF1@50=0.50
[t1a][epoch 42/50] loss=0.2830  val_acc=0.9432  macroF1=0.8061  edit=34.54  segF1@50=0.39
[t1a][epoch 43/50] loss=0.2416  val_acc=0.9327  macroF1=0.7654  edit=32.24  segF1@50=0.34
[t1a][epoch 44/50] loss=0.2154  val_acc=0.9393  macroF1=0.7923  edit=30.31  segF1@50=0.34
[t1a][epoch 45/50] loss=0.1942  val_acc=0.9380  macroF1=0.7894  edit=25.93  segF1@50=0.29
[t1a][epoch 46/50] loss=0.1864  val_acc=0.9380  macroF1=0.7867  edit=28.12  segF1@50=0.34
[t1a][epoch 47/50] loss=0.1780  val_acc=0.9386  macroF1=0.7905  edit=27.25  segF1@50=0.32
[t1a][epoch 48/50] loss=0.1728  val_acc=0.9360  macroF1=0.7836  edit=28.70  segF1@50=0.33
[t1a][epoch 49/50] loss=0.1696  val_acc=0.9380  macroF1=0.7906  edit=28.49  segF1@50=0.32
[t1a][epoch 50/50] loss=0.1656  val_acc=0.9366  macroF1=0.7839  edit=27.95  segF1@50=0.32
[t1a] best @epoch 24: acc=0.9485 macroF1=0.8083
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_combined_oracle_noise_p030_002_t1a_combined_oracle_noise_p030_seed123
