[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal/m2/experiments/transfer/t1a_3seed_det456_p123_frozen_001_t1a_3seed_det456_p123_frozen_seed123
[t1a][epoch 1/50] loss=2.6281  val_acc=0.6838  macroF1=0.2300  edit=21.45  segF1@50=0.16
[t1a][epoch 32/50] loss=0.2674  val_acc=0.9432  macroF1=0.7998  edit=34.84  segF1@50=0.36
[t1a][epoch 33/50] loss=0.2591  val_acc=0.9498  macroF1=0.8133  edit=36.03  segF1@50=0.39
[t1a][epoch 34/50] loss=0.2458  val_acc=0.9465  macroF1=0.8060  edit=34.40  segF1@50=0.39
[t1a][epoch 35/50] loss=0.2274  val_acc=0.9479  macroF1=0.8083  edit=33.55  segF1@50=0.37
[t1a][epoch 36/50] loss=0.2234  val_acc=0.9452  macroF1=0.8016  edit=35.44  segF1@50=0.39
[t1a][epoch 37/50] loss=0.2147  val_acc=0.9498  macroF1=0.8103  edit=35.14  segF1@50=0.44
[t1a][epoch 38/50] loss=0.2089  val_acc=0.9465  macroF1=0.8045  edit=35.44  segF1@50=0.40
[t1a][epoch 39/50] loss=0.2014  val_acc=0.9472  macroF1=0.8061  edit=34.38  segF1@50=0.39
[t1a][epoch 40/50] loss=0.1965  val_acc=0.9446  macroF1=0.8021  edit=35.44  segF1@50=0.39
[t1a][epoch 41/50] loss=0.1930  val_acc=0.9459  macroF1=0.8062  edit=33.94  segF1@50=0.38
[t1a][epoch 42/50] loss=0.1951  val_acc=0.9419  macroF1=0.7974  edit=33.59  segF1@50=0.38
[t1a][epoch 43/50] loss=0.2018  val_acc=0.9452  macroF1=0.8052  edit=33.01  segF1@50=0.36
[t1a][epoch 44/50] loss=0.2202  val_acc=0.9426  macroF1=0.7995  edit=34.07  segF1@50=0.39
[t1a][epoch 45/50] loss=0.2519  val_acc=0.9479  macroF1=0.8041  edit=35.39  segF1@50=0.45
[t1a][epoch 46/50] loss=0.2199  val_acc=0.9446  macroF1=0.8072  edit=39.40  segF1@50=0.41
[t1a][epoch 47/50] loss=0.2117  val_acc=0.9492  macroF1=0.8115  edit=34.31  segF1@50=0.38
[t1a][epoch 48/50] loss=0.1975  val_acc=0.9479  macroF1=0.8077  edit=39.29  segF1@50=0.44
[t1a][epoch 49/50] loss=0.1839  val_acc=0.9492  macroF1=0.8076  edit=34.71  segF1@50=0.41
[t1a][epoch 50/50] loss=0.1754  val_acc=0.9419  macroF1=0.7988  edit=40.30  segF1@50=0.42
[t1a] best @epoch 26: acc=0.9505 macroF1=0.8103
[t1a] evidence written -> /home/ubuntu/slocal/m2/experiments/transfer/t1a_3seed_det456_p123_frozen_001_t1a_3seed_det456_p123_frozen_seed123
