[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_01_003_t1a_region_mask_01_seed456
[t1a][epoch 1/50] loss=2.7755  val_acc=0.5822  macroF1=0.1958  edit=17.39  segF1@50=0.20
[t1a][epoch 23/50] loss=0.3335  val_acc=0.9333  macroF1=0.7887  edit=36.67  segF1@50=0.36
[t1a][epoch 24/50] loss=0.3241  val_acc=0.9452  macroF1=0.7949  edit=37.50  segF1@50=0.44
[t1a][epoch 25/50] loss=0.3130  val_acc=0.9419  macroF1=0.7949  edit=32.57  segF1@50=0.36
[t1a][epoch 26/50] loss=0.2933  val_acc=0.9419  macroF1=0.7929  edit=38.52  segF1@50=0.44
[t1a][epoch 27/50] loss=0.2832  val_acc=0.9419  macroF1=0.7925  edit=33.56  segF1@50=0.37
[t1a][epoch 28/50] loss=0.2702  val_acc=0.9373  macroF1=0.7964  edit=36.22  segF1@50=0.42
[t1a][epoch 29/50] loss=0.2657  val_acc=0.9386  macroF1=0.7801  edit=34.17  segF1@50=0.40
[t1a][epoch 30/50] loss=0.2939  val_acc=0.9465  macroF1=0.8042  edit=37.16  segF1@50=0.43
[t1a][epoch 31/50] loss=0.3421  val_acc=0.9353  macroF1=0.7671  edit=35.88  segF1@50=0.41
[t1a][epoch 32/50] loss=0.2904  val_acc=0.9333  macroF1=0.7737  edit=30.73  segF1@50=0.35
[t1a][epoch 33/50] loss=0.2645  val_acc=0.9419  macroF1=0.7947  edit=36.99  segF1@50=0.40
[t1a][epoch 34/50] loss=0.2552  val_acc=0.9432  macroF1=0.7938  edit=37.29  segF1@50=0.44
[t1a][epoch 35/50] loss=0.2446  val_acc=0.9439  macroF1=0.8002  edit=34.18  segF1@50=0.41
[t1a][epoch 36/50] loss=0.2337  val_acc=0.9399  macroF1=0.7911  edit=32.63  segF1@50=0.36
[t1a][epoch 37/50] loss=0.2251  val_acc=0.9432  macroF1=0.7974  edit=35.69  segF1@50=0.42
[t1a][epoch 38/50] loss=0.2190  val_acc=0.9419  macroF1=0.7925  edit=37.01  segF1@50=0.40
[t1a][epoch 39/50] loss=0.2138  val_acc=0.9446  macroF1=0.8005  edit=35.69  segF1@50=0.42
[t1a][epoch 40/50] loss=0.2119  val_acc=0.9413  macroF1=0.7919  edit=32.22  segF1@50=0.39
[t1a][epoch 41/50] loss=0.2069  val_acc=0.9366  macroF1=0.7951  edit=33.25  segF1@50=0.36
[t1a][epoch 42/50] loss=0.2057  val_acc=0.9432  macroF1=0.7947  edit=37.62  segF1@50=0.43
[t1a][epoch 43/50] loss=0.1961  val_acc=0.9432  macroF1=0.7983  edit=32.06  segF1@50=0.36
[t1a][epoch 44/50] loss=0.1945  val_acc=0.9419  macroF1=0.7950  edit=38.29  segF1@50=0.44
[t1a][epoch 45/50] loss=0.1924  val_acc=0.9380  macroF1=0.7991  edit=34.03  segF1@50=0.37
[t1a][epoch 46/50] loss=0.1912  val_acc=0.9432  macroF1=0.7923  edit=34.84  segF1@50=0.41
[t1a][epoch 47/50] loss=0.1908  val_acc=0.9419  macroF1=0.7940  edit=29.26  segF1@50=0.33
[t1a][epoch 48/50] loss=0.1882  val_acc=0.9360  macroF1=0.7897  edit=38.29  segF1@50=0.42
[t1a][epoch 49/50] loss=0.1886  val_acc=0.9413  macroF1=0.7987  edit=34.78  segF1@50=0.39
[t1a][epoch 50/50] loss=0.1844  val_acc=0.9320  macroF1=0.7770  edit=35.75  segF1@50=0.40
[t1a] best @epoch 30: acc=0.9465 macroF1=0.8042
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_01_003_t1a_region_mask_01_seed456
