[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_13_002_t1a_region_mask_13_seed123
[t1a][epoch 1/50] loss=2.6591  val_acc=0.6851  macroF1=0.2301  edit=28.50  segF1@50=0.23
[t1a][epoch 42/50] loss=0.1997  val_acc=0.9399  macroF1=0.7918  edit=32.56  segF1@50=0.36
[t1a][epoch 43/50] loss=0.1930  val_acc=0.9386  macroF1=0.7882  edit=28.56  segF1@50=0.33
[t1a][epoch 44/50] loss=0.1868  val_acc=0.9380  macroF1=0.7890  edit=28.84  segF1@50=0.32
[t1a][epoch 45/50] loss=0.1865  val_acc=0.9393  macroF1=0.7888  edit=29.23  segF1@50=0.33
[t1a][epoch 46/50] loss=0.1797  val_acc=0.9399  macroF1=0.7902  edit=34.39  segF1@50=0.38
[t1a][epoch 47/50] loss=0.1796  val_acc=0.9393  macroF1=0.7916  edit=28.84  segF1@50=0.32
[t1a][epoch 48/50] loss=0.1764  val_acc=0.9380  macroF1=0.7867  edit=34.07  segF1@50=0.36
[t1a][epoch 49/50] loss=0.1736  val_acc=0.9413  macroF1=0.7957  edit=30.05  segF1@50=0.34
[t1a][epoch 50/50] loss=0.1749  val_acc=0.9353  macroF1=0.7817  edit=29.63  segF1@50=0.33
[t1a] best @epoch 25: acc=0.9485 macroF1=0.8130
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_13_002_t1a_region_mask_13_seed123
