[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_02_002_t1a_region_mask_02_seed123
[t1a][epoch 1/50] loss=2.6122  val_acc=0.6858  macroF1=0.2304  edit=25.20  segF1@50=0.19
[t1a][epoch 26/50] loss=0.2721  val_acc=0.9446  macroF1=0.7996  edit=30.34  segF1@50=0.38
[t1a][epoch 27/50] loss=0.2633  val_acc=0.9432  macroF1=0.8011  edit=35.53  segF1@50=0.42
[t1a][epoch 28/50] loss=0.2524  val_acc=0.9446  macroF1=0.8011  edit=34.86  segF1@50=0.41
[t1a][epoch 29/50] loss=0.2463  val_acc=0.9446  macroF1=0.7981  edit=34.18  segF1@50=0.41
[t1a][epoch 30/50] loss=0.2370  val_acc=0.9465  macroF1=0.8027  edit=36.25  segF1@50=0.43
[t1a][epoch 31/50] loss=0.2324  val_acc=0.9459  macroF1=0.8007  edit=35.19  segF1@50=0.42
[t1a][epoch 32/50] loss=0.2257  val_acc=0.9459  macroF1=0.8030  edit=34.44  segF1@50=0.41
[t1a][epoch 33/50] loss=0.2219  val_acc=0.9439  macroF1=0.7995  edit=31.08  segF1@50=0.39
[t1a][epoch 34/50] loss=0.2194  val_acc=0.9432  macroF1=0.7957  edit=34.44  segF1@50=0.41
[t1a][epoch 35/50] loss=0.2190  val_acc=0.9446  macroF1=0.8104  edit=33.27  segF1@50=0.38
[t1a][epoch 36/50] loss=0.2342  val_acc=0.9380  macroF1=0.7825  edit=33.60  segF1@50=0.40
[t1a][epoch 37/50] loss=0.2540  val_acc=0.9446  macroF1=0.8094  edit=36.68  segF1@50=0.42
[t1a][epoch 38/50] loss=0.2321  val_acc=0.9399  macroF1=0.7911  edit=28.44  segF1@50=0.34
[t1a][epoch 39/50] loss=0.2140  val_acc=0.9413  macroF1=0.7915  edit=33.25  segF1@50=0.39
[t1a][epoch 40/50] loss=0.2052  val_acc=0.9426  macroF1=0.7945  edit=30.74  segF1@50=0.39
[t1a][epoch 41/50] loss=0.1947  val_acc=0.9347  macroF1=0.7861  edit=35.29  segF1@50=0.39
[t1a][epoch 42/50] loss=0.1929  val_acc=0.9426  macroF1=0.7950  edit=34.90  segF1@50=0.41
[t1a][epoch 43/50] loss=0.1849  val_acc=0.9426  macroF1=0.7943  edit=29.53  segF1@50=0.36
[t1a][epoch 44/50] loss=0.1789  val_acc=0.9426  macroF1=0.7937  edit=34.18  segF1@50=0.41
[t1a][epoch 45/50] loss=0.1785  val_acc=0.9386  macroF1=0.7890  edit=32.56  segF1@50=0.36
[t1a][epoch 46/50] loss=0.1738  val_acc=0.9439  macroF1=0.7960  edit=34.53  segF1@50=0.41
[t1a][epoch 47/50] loss=0.1724  val_acc=0.9393  macroF1=0.7935  edit=28.10  segF1@50=0.33
[t1a][epoch 48/50] loss=0.1706  val_acc=0.9386  macroF1=0.7912  edit=34.07  segF1@50=0.37
[t1a][epoch 49/50] loss=0.1631  val_acc=0.9366  macroF1=0.7869  edit=28.19  segF1@50=0.32
[t1a][epoch 50/50] loss=0.1589  val_acc=0.9399  macroF1=0.7891  edit=33.97  segF1@50=0.40
[t1a] best @epoch 17: acc=0.9518 macroF1=0.8179
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_02_002_t1a_region_mask_02_seed123
