[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_10_002_t1a_region_mask_10_seed123
[t1a][epoch 1/50] loss=2.7090  val_acc=0.6693  macroF1=0.2245  edit=32.26  segF1@50=0.27
[t1a][epoch 17/50] loss=0.4338  val_acc=0.9419  macroF1=0.7993  edit=27.32  segF1@50=0.34
[t1a][epoch 18/50] loss=0.4182  val_acc=0.9281  macroF1=0.7601  edit=35.37  segF1@50=0.37
[t1a][epoch 19/50] loss=0.4158  val_acc=0.9353  macroF1=0.7824  edit=28.94  segF1@50=0.32
[t1a][epoch 20/50] loss=0.3693  val_acc=0.9314  macroF1=0.7868  edit=44.77  segF1@50=0.49
[t1a][epoch 21/50] loss=0.3471  val_acc=0.9347  macroF1=0.7833  edit=28.84  segF1@50=0.33
[t1a][epoch 22/50] loss=0.3252  val_acc=0.9314  macroF1=0.7838  edit=36.38  segF1@50=0.41
[t1a][epoch 23/50] loss=0.3190  val_acc=0.9380  macroF1=0.7902  edit=34.53  segF1@50=0.39
[t1a][epoch 24/50] loss=0.3124  val_acc=0.9281  macroF1=0.7749  edit=42.55  segF1@50=0.47
[t1a][epoch 25/50] loss=0.3510  val_acc=0.9366  macroF1=0.7959  edit=31.67  segF1@50=0.34
[t1a][epoch 26/50] loss=0.3290  val_acc=0.9314  macroF1=0.7865  edit=40.34  segF1@50=0.46
[t1a][epoch 27/50] loss=0.2968  val_acc=0.9373  macroF1=0.7893  edit=32.12  segF1@50=0.38
[t1a][epoch 28/50] loss=0.2760  val_acc=0.9386  macroF1=0.7886  edit=30.56  segF1@50=0.36
[t1a][epoch 29/50] loss=0.2642  val_acc=0.9373  macroF1=0.7902  edit=33.84  segF1@50=0.39
[t1a][epoch 30/50] loss=0.2582  val_acc=0.9399  macroF1=0.7937  edit=33.80  segF1@50=0.39
[t1a][epoch 31/50] loss=0.2520  val_acc=0.9399  macroF1=0.7889  edit=34.78  segF1@50=0.41
[t1a][epoch 32/50] loss=0.2470  val_acc=0.9393  macroF1=0.7918  edit=31.40  segF1@50=0.38
[t1a][epoch 33/50] loss=0.2448  val_acc=0.9366  macroF1=0.7880  edit=30.46  segF1@50=0.36
[t1a][epoch 34/50] loss=0.2365  val_acc=0.9393  macroF1=0.7918  edit=34.18  segF1@50=0.40
[t1a][epoch 35/50] loss=0.2282  val_acc=0.9366  macroF1=0.7869  edit=30.34  segF1@50=0.36
[t1a][epoch 36/50] loss=0.2317  val_acc=0.9413  macroF1=0.8028  edit=29.95  segF1@50=0.35
[t1a][epoch 37/50] loss=0.2440  val_acc=0.9360  macroF1=0.7846  edit=27.95  segF1@50=0.34
[t1a][epoch 38/50] loss=0.2259  val_acc=0.9406  macroF1=0.7920  edit=41.67  segF1@50=0.45
[t1a][epoch 39/50] loss=0.2196  val_acc=0.9360  macroF1=0.7840  edit=29.16  segF1@50=0.34
[t1a][epoch 40/50] loss=0.2114  val_acc=0.9399  macroF1=0.7917  edit=30.90  segF1@50=0.38
[t1a][epoch 41/50] loss=0.2041  val_acc=0.9360  macroF1=0.7858  edit=33.33  segF1@50=0.39
[t1a][epoch 42/50] loss=0.2067  val_acc=0.9366  macroF1=0.7967  edit=34.78  segF1@50=0.35
[t1a][epoch 43/50] loss=0.2087  val_acc=0.9314  macroF1=0.7757  edit=32.88  segF1@50=0.37
[t1a][epoch 44/50] loss=0.2274  val_acc=0.9300  macroF1=0.7838  edit=27.13  segF1@50=0.31
[t1a][epoch 45/50] loss=0.2261  val_acc=0.9347  macroF1=0.7832  edit=37.45  segF1@50=0.45
[t1a][epoch 46/50] loss=0.2246  val_acc=0.9380  macroF1=0.7908  edit=32.39  segF1@50=0.38
[t1a][epoch 47/50] loss=0.2411  val_acc=0.9393  macroF1=0.7863  edit=33.27  segF1@50=0.39
[t1a][epoch 48/50] loss=0.2428  val_acc=0.9399  macroF1=0.7932  edit=27.69  segF1@50=0.33
[t1a][epoch 49/50] loss=0.2048  val_acc=0.9314  macroF1=0.7810  edit=41.16  segF1@50=0.46
[t1a][epoch 50/50] loss=0.2038  val_acc=0.9366  macroF1=0.7861  edit=37.38  segF1@50=0.37
[t1a] best @epoch 17: acc=0.9419 macroF1=0.7993
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_10_002_t1a_region_mask_10_seed123
