[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_04_001_t1a_region_mask_04_seed42
[t1a][epoch 1/50] loss=2.9159  val_acc=0.6304  macroF1=0.2202  edit=27.76  segF1@50=0.23
[t1a][epoch 33/50] loss=0.3347  val_acc=0.9426  macroF1=0.8101  edit=36.83  segF1@50=0.41
[t1a][epoch 34/50] loss=0.2905  val_acc=0.9472  macroF1=0.8040  edit=34.18  segF1@50=0.41
[t1a][epoch 35/50] loss=0.2609  val_acc=0.9406  macroF1=0.7939  edit=32.21  segF1@50=0.36
[t1a][epoch 36/50] loss=0.2435  val_acc=0.9399  macroF1=0.7911  edit=34.78  segF1@50=0.41
[t1a][epoch 37/50] loss=0.2291  val_acc=0.9419  macroF1=0.7999  edit=32.56  segF1@50=0.36
[t1a][epoch 38/50] loss=0.2217  val_acc=0.9446  macroF1=0.7988  edit=34.53  segF1@50=0.41
[t1a][epoch 39/50] loss=0.2104  val_acc=0.9432  macroF1=0.7977  edit=35.51  segF1@50=0.41
[t1a][epoch 40/50] loss=0.2072  val_acc=0.9419  macroF1=0.7951  edit=34.90  segF1@50=0.41
[t1a][epoch 41/50] loss=0.2033  val_acc=0.9406  macroF1=0.7925  edit=28.66  segF1@50=0.32
[t1a][epoch 42/50] loss=0.2014  val_acc=0.9386  macroF1=0.7919  edit=34.39  segF1@50=0.37
[t1a][epoch 43/50] loss=0.1933  val_acc=0.9419  macroF1=0.7951  edit=36.30  segF1@50=0.42
[t1a][epoch 44/50] loss=0.1924  val_acc=0.9413  macroF1=0.7940  edit=29.23  segF1@50=0.36
[t1a][epoch 45/50] loss=0.1913  val_acc=0.9413  macroF1=0.7919  edit=27.69  segF1@50=0.33
[t1a][epoch 46/50] loss=0.1926  val_acc=0.9327  macroF1=0.7875  edit=33.67  segF1@50=0.36
[t1a][epoch 47/50] loss=0.1979  val_acc=0.9419  macroF1=0.8037  edit=34.16  segF1@50=0.41
[t1a][epoch 48/50] loss=0.2242  val_acc=0.9360  macroF1=0.7766  edit=32.83  segF1@50=0.36
[t1a][epoch 49/50] loss=0.2241  val_acc=0.9399  macroF1=0.8052  edit=35.29  segF1@50=0.38
[t1a][epoch 50/50] loss=0.2042  val_acc=0.9393  macroF1=0.7918  edit=32.64  segF1@50=0.36
[t1a] best @epoch 34: acc=0.9472 macroF1=0.8040
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_04_001_t1a_region_mask_04_seed42
