[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal/m2/experiments/transfer/t1a_3seed_det123_p123_aug_001_t1a_3seed_det123_p123_aug_seed123
[t1a][epoch 1/50] loss=2.6427  val_acc=0.6752  macroF1=0.2280  edit=25.34  segF1@50=0.17
[t1a][epoch 43/50] loss=0.2365  val_acc=0.9479  macroF1=0.8210  edit=45.63  segF1@50=0.50
[t1a][epoch 44/50] loss=0.2309  val_acc=0.9446  macroF1=0.8133  edit=47.62  segF1@50=0.53
[t1a][epoch 45/50] loss=0.2231  val_acc=0.9439  macroF1=0.8174  edit=29.96  segF1@50=0.41
[t1a][epoch 46/50] loss=0.2253  val_acc=0.9465  macroF1=0.8206  edit=44.16  segF1@50=0.51
[t1a][epoch 47/50] loss=0.2165  val_acc=0.9413  macroF1=0.8043  edit=42.96  segF1@50=0.50
[t1a][epoch 48/50] loss=0.2016  val_acc=0.9472  macroF1=0.8203  edit=40.48  segF1@50=0.44
[t1a][epoch 49/50] loss=0.1805  val_acc=0.9432  macroF1=0.8089  edit=38.37  segF1@50=0.46
[t1a][epoch 50/50] loss=0.1721  val_acc=0.9439  macroF1=0.8145  edit=41.69  segF1@50=0.49
[t1a] best @epoch 20: acc=0.9498 macroF1=0.8210
[t1a] evidence written -> /home/ubuntu/slocal/m2/experiments/transfer/t1a_3seed_det123_p123_aug_001_t1a_3seed_det123_p123_aug_seed123
