[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_06_001_t1a_region_mask_06_seed42
[t1a][epoch 1/50] loss=3.1021  val_acc=0.3828  macroF1=0.0901  edit=27.59  segF1@50=0.22
[t1a][epoch 25/50] loss=0.4185  val_acc=0.9380  macroF1=0.7947  edit=41.15  segF1@50=0.47
[t1a][epoch 26/50] loss=0.4531  val_acc=0.9175  macroF1=0.7499  edit=39.83  segF1@50=0.37
[t1a][epoch 27/50] loss=0.4387  val_acc=0.9340  macroF1=0.7708  edit=34.39  segF1@50=0.39
[t1a][epoch 28/50] loss=0.3523  val_acc=0.9380  macroF1=0.7915  edit=41.67  segF1@50=0.46
[t1a][epoch 29/50] loss=0.3203  val_acc=0.9314  macroF1=0.7796  edit=38.23  segF1@50=0.44
[t1a][epoch 30/50] loss=0.2983  val_acc=0.9413  macroF1=0.7986  edit=33.92  segF1@50=0.40
[t1a][epoch 31/50] loss=0.2852  val_acc=0.9366  macroF1=0.7917  edit=36.91  segF1@50=0.44
[t1a][epoch 32/50] loss=0.2726  val_acc=0.9386  macroF1=0.7910  edit=35.83  segF1@50=0.41
[t1a][epoch 33/50] loss=0.2648  val_acc=0.9393  macroF1=0.7989  edit=35.13  segF1@50=0.41
[t1a][epoch 34/50] loss=0.2574  val_acc=0.9347  macroF1=0.7874  edit=34.59  segF1@50=0.40
[t1a][epoch 35/50] loss=0.2493  val_acc=0.9353  macroF1=0.7882  edit=31.68  segF1@50=0.38
[t1a][epoch 36/50] loss=0.2424  val_acc=0.9360  macroF1=0.7897  edit=34.07  segF1@50=0.40
[t1a][epoch 37/50] loss=0.2395  val_acc=0.9347  macroF1=0.7870  edit=35.37  segF1@50=0.41
[t1a][epoch 38/50] loss=0.2336  val_acc=0.9366  macroF1=0.7909  edit=33.33  segF1@50=0.39
[t1a][epoch 39/50] loss=0.2257  val_acc=0.9373  macroF1=0.7900  edit=39.57  segF1@50=0.45
[t1a][epoch 40/50] loss=0.2268  val_acc=0.9340  macroF1=0.7876  edit=33.59  segF1@50=0.40
[t1a][epoch 41/50] loss=0.2273  val_acc=0.9353  macroF1=0.7871  edit=35.44  segF1@50=0.40
[t1a][epoch 42/50] loss=0.2212  val_acc=0.9393  macroF1=0.7993  edit=34.39  segF1@50=0.41
[t1a][epoch 43/50] loss=0.2114  val_acc=0.9366  macroF1=0.7885  edit=36.05  segF1@50=0.42
[t1a][epoch 44/50] loss=0.2127  val_acc=0.9413  macroF1=0.7985  edit=31.27  segF1@50=0.37
[t1a][epoch 45/50] loss=0.2204  val_acc=0.9300  macroF1=0.7848  edit=31.94  segF1@50=0.38
[t1a][epoch 46/50] loss=0.2115  val_acc=0.9340  macroF1=0.7825  edit=33.85  segF1@50=0.39
[t1a][epoch 47/50] loss=0.2794  val_acc=0.9360  macroF1=0.7959  edit=35.94  segF1@50=0.40
[t1a][epoch 48/50] loss=0.2734  val_acc=0.9307  macroF1=0.7807  edit=34.02  segF1@50=0.34
[t1a][epoch 49/50] loss=0.2396  val_acc=0.9347  macroF1=0.7959  edit=29.44  segF1@50=0.34
[t1a][epoch 50/50] loss=0.2352  val_acc=0.9314  macroF1=0.7809  edit=37.72  segF1@50=0.40
[t1a] best @epoch 19: acc=0.9446 macroF1=0.8103
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_06_001_t1a_region_mask_06_seed42
