[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_14_003_t1a_region_mask_14_seed456
[t1a][epoch 1/50] loss=2.7382  val_acc=0.6574  macroF1=0.2226  edit=14.34  segF1@50=0.18
[t1a][epoch 43/50] loss=0.3084  val_acc=0.9360  macroF1=0.8023  edit=37.29  segF1@50=0.39
[t1a][epoch 44/50] loss=0.3351  val_acc=0.9439  macroF1=0.7943  edit=28.89  segF1@50=0.36
[t1a][epoch 45/50] loss=0.2747  val_acc=0.9380  macroF1=0.8026  edit=34.16  segF1@50=0.37
[t1a][epoch 46/50] loss=0.2402  val_acc=0.9439  macroF1=0.7962  edit=34.76  segF1@50=0.40
[t1a][epoch 47/50] loss=0.2148  val_acc=0.9432  macroF1=0.7980  edit=34.76  segF1@50=0.40
[t1a][epoch 48/50] loss=0.2030  val_acc=0.9459  macroF1=0.7985  edit=34.78  segF1@50=0.41
[t1a][epoch 49/50] loss=0.1962  val_acc=0.9426  macroF1=0.7969  edit=35.18  segF1@50=0.41
[t1a][epoch 50/50] loss=0.1889  val_acc=0.9452  macroF1=0.7973  edit=34.78  segF1@50=0.41
[t1a] best @epoch 20: acc=0.9492 macroF1=0.8094
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_14_003_t1a_region_mask_14_seed456
