[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_11_002_t1a_region_mask_11_seed123
[t1a][epoch 1/50] loss=2.6512  val_acc=0.6851  macroF1=0.2299  edit=31.33  segF1@50=0.28
[t1a][epoch 23/50] loss=0.2941  val_acc=0.9373  macroF1=0.7872  edit=37.16  segF1@50=0.42
[t1a][epoch 24/50] loss=0.3132  val_acc=0.9465  macroF1=0.8016  edit=37.04  segF1@50=0.44
[t1a][epoch 25/50] loss=0.3035  val_acc=0.9386  macroF1=0.7869  edit=35.51  segF1@50=0.41
[t1a][epoch 26/50] loss=0.2875  val_acc=0.9446  macroF1=0.7965  edit=30.20  segF1@50=0.36
[t1a][epoch 27/50] loss=0.3028  val_acc=0.9386  macroF1=0.7791  edit=37.01  segF1@50=0.42
[t1a][epoch 28/50] loss=0.3333  val_acc=0.9419  macroF1=0.7996  edit=28.75  segF1@50=0.34
[t1a][epoch 29/50] loss=0.2921  val_acc=0.9439  macroF1=0.8010  edit=35.29  segF1@50=0.41
[t1a][epoch 30/50] loss=0.2659  val_acc=0.9426  macroF1=0.7977  edit=29.23  segF1@50=0.35
[t1a][epoch 31/50] loss=0.2548  val_acc=0.9452  macroF1=0.7967  edit=36.30  segF1@50=0.43
[t1a][epoch 32/50] loss=0.2401  val_acc=0.9439  macroF1=0.7989  edit=33.84  segF1@50=0.40
[t1a][epoch 33/50] loss=0.2337  val_acc=0.9399  macroF1=0.7938  edit=33.60  segF1@50=0.40
[t1a][epoch 34/50] loss=0.2259  val_acc=0.9432  macroF1=0.7969  edit=34.53  segF1@50=0.41
[t1a][epoch 35/50] loss=0.2189  val_acc=0.9413  macroF1=0.7967  edit=28.25  segF1@50=0.35
[t1a][epoch 36/50] loss=0.2162  val_acc=0.9413  macroF1=0.7937  edit=29.16  segF1@50=0.36
[t1a][epoch 37/50] loss=0.2111  val_acc=0.9419  macroF1=0.7967  edit=28.56  segF1@50=0.36
[t1a][epoch 38/50] loss=0.2078  val_acc=0.9386  macroF1=0.7942  edit=32.91  segF1@50=0.37
[t1a][epoch 39/50] loss=0.2053  val_acc=0.9439  macroF1=0.8056  edit=34.36  segF1@50=0.39
[t1a][epoch 40/50] loss=0.2168  val_acc=0.9386  macroF1=0.7838  edit=32.58  segF1@50=0.39
[t1a][epoch 41/50] loss=0.2292  val_acc=0.9419  macroF1=0.8005  edit=23.98  segF1@50=0.31
[t1a][epoch 42/50] loss=0.2329  val_acc=0.9333  macroF1=0.7793  edit=29.53  segF1@50=0.35
[t1a][epoch 43/50] loss=0.2422  val_acc=0.9314  macroF1=0.7865  edit=28.25  segF1@50=0.31
[t1a][epoch 44/50] loss=0.2371  val_acc=0.9426  macroF1=0.7920  edit=30.06  segF1@50=0.34
[t1a][epoch 45/50] loss=0.2201  val_acc=0.9399  macroF1=0.7945  edit=28.80  segF1@50=0.32
[t1a][epoch 46/50] loss=0.2061  val_acc=0.9399  macroF1=0.7965  edit=34.42  segF1@50=0.41
[t1a][epoch 47/50] loss=0.1982  val_acc=0.9426  macroF1=0.7961  edit=27.35  segF1@50=0.32
[t1a][epoch 48/50] loss=0.1898  val_acc=0.9386  macroF1=0.7932  edit=33.39  segF1@50=0.37
[t1a][epoch 49/50] loss=0.1809  val_acc=0.9446  macroF1=0.8013  edit=25.94  segF1@50=0.32
[t1a][epoch 50/50] loss=0.1739  val_acc=0.9353  macroF1=0.7840  edit=33.80  segF1@50=0.37
[t1a] best @epoch 17: acc=0.9465 macroF1=0.8095
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_11_002_t1a_region_mask_11_seed123
