[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_13_003_t1a_region_mask_13_seed456
[t1a][epoch 1/50] loss=2.7982  val_acc=0.6172  macroF1=0.2084  edit=15.16  segF1@50=0.19
[t1a][epoch 33/50] loss=0.2855  val_acc=0.9413  macroF1=0.8061  edit=40.03  segF1@50=0.42
[t1a][epoch 34/50] loss=0.2756  val_acc=0.9419  macroF1=0.7914  edit=34.09  segF1@50=0.37
[t1a][epoch 35/50] loss=0.2550  val_acc=0.9399  macroF1=0.7946  edit=33.06  segF1@50=0.36
[t1a][epoch 36/50] loss=0.2425  val_acc=0.9426  macroF1=0.7984  edit=31.25  segF1@50=0.38
[t1a][epoch 37/50] loss=0.2275  val_acc=0.9439  macroF1=0.8016  edit=33.59  segF1@50=0.36
[t1a][epoch 38/50] loss=0.2216  val_acc=0.9446  macroF1=0.8006  edit=31.85  segF1@50=0.39
[t1a][epoch 39/50] loss=0.2157  val_acc=0.9452  macroF1=0.7976  edit=32.55  segF1@50=0.39
[t1a][epoch 40/50] loss=0.2142  val_acc=0.9419  macroF1=0.7953  edit=38.03  segF1@50=0.40
[t1a][epoch 41/50] loss=0.2073  val_acc=0.9373  macroF1=0.7943  edit=36.22  segF1@50=0.42
[t1a][epoch 42/50] loss=0.2067  val_acc=0.9399  macroF1=0.7912  edit=37.29  segF1@50=0.40
[t1a][epoch 43/50] loss=0.1988  val_acc=0.9465  macroF1=0.8036  edit=32.71  segF1@50=0.40
[t1a][epoch 44/50] loss=0.2021  val_acc=0.9406  macroF1=0.7924  edit=31.77  segF1@50=0.39
[t1a][epoch 45/50] loss=0.2046  val_acc=0.9366  macroF1=0.8000  edit=30.40  segF1@50=0.34
[t1a][epoch 46/50] loss=0.2154  val_acc=0.9380  macroF1=0.7843  edit=32.16  segF1@50=0.36
[t1a][epoch 47/50] loss=0.2061  val_acc=0.9446  macroF1=0.7986  edit=31.16  segF1@50=0.35
[t1a][epoch 48/50] loss=0.1969  val_acc=0.9380  macroF1=0.7844  edit=37.72  segF1@50=0.41
[t1a][epoch 49/50] loss=0.2070  val_acc=0.9439  macroF1=0.8025  edit=29.70  segF1@50=0.34
[t1a][epoch 50/50] loss=0.1998  val_acc=0.9307  macroF1=0.7843  edit=40.20  segF1@50=0.42
[t1a] best @epoch 29: acc=0.9479 macroF1=0.8059
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_13_003_t1a_region_mask_13_seed456
