experiment_id,metric,dedup_rule,delta,pstd,ratio_pstd,same_sign,verdict_pstd
transfer/t1a_combined_oracle_noise_p030/t1a_combined_oracle_noise_p030@val~relation_detr_seed42,accuracy,mean,0.05109539525381113,0.003280037597673252,15.577685844228272,True,significant
transfer/t1a_combined_region_top3_mask/t1a_combined_region_top3_mask@val~relation_detr_seed42,accuracy,first,0.022222222222222254,0.003785401657664541,5.870505756562853,True,significant
transfer/t1a_combined_region_top3_mask/t1a_combined_region_top3_mask@val~relation_detr_seed42,accuracy,latest,0.02310231023102312,0.0014259055442041224,16.201851746019972,True,significant
transfer/t1a_combined_region_top3_mask/t1a_combined_region_top3_mask@val~relation_detr_seed42,accuracy,mean,0.024032688983184076,0.003296442184401348,7.290493094920924,True,significant
transfer/t1a_deep_3s10l96f/t1a_deep_3s10l96f@val~relation_detr_seed42,accuracy,first,0.04884488448844885,0.004277716632612402,11.418447897194929,True,significant
transfer/t1a_deep_3s10l96f/t1a_deep_3s10l96f@val~relation_detr_seed42,accuracy,latest,0.04972497249724972,0.00695074543407318,7.153904997511983,True,significant
transfer/t1a_deep_3s10l96f/t1a_deep_3s10l96f@val~relation_detr_seed42,accuracy,mean,0.050655351249410674,0.004900469422159079,10.336836512101453,True,significant
transfer/t1a_region_mask_00/t1a_region_mask_00@val~relation_detr_seed42,accuracy,first,0.040704070407040716,0.002178106696724257,18.68782207421575,True,significant
transfer/t1a_region_mask_00/t1a_region_mask_00@val~relation_detr_seed42,accuracy,latest,0.041584158415841586,0.004411427427010698,9.426463226217036,True,significant
transfer/t1a_region_mask_00/t1a_region_mask_00@val~relation_detr_seed42,accuracy,mean,0.04251453716800254,0.002742647198170436,15.501278179841401,True,significant
transfer/t1a_region_mask_01/t1a_region_mask_01@val~relation_detr_seed42,accuracy,first,0.04884488448844885,0.002349192134660329,20.792205017113837,True,significant
transfer/t1a_region_mask_01/t1a_region_mask_01@val~relation_detr_seed42,accuracy,latest,0.04972497249724972,0.005398391263535905,9.211072349113177,True,significant
transfer/t1a_region_mask_01/t1a_region_mask_01@val~relation_detr_seed42,accuracy,mean,0.050655351249410674,0.0029711600291948926,17.049014779300514,True,significant
transfer/t1a_region_mask_02/t1a_region_mask_02@val~relation_detr_seed42,accuracy,first,0.05082508250825083,0.0037725914630323772,13.472193585307554,True,significant
transfer/t1a_region_mask_02/t1a_region_mask_02@val~relation_detr_seed42,accuracy,latest,0.0517051705170517,0.007013147392963378,7.37260571037334,True,significant
transfer/t1a_region_mask_02/t1a_region_mask_02@val~relation_detr_seed42,accuracy,mean,0.052635549269212656,0.004368651033434389,12.048467333824448,True,significant
transfer/t1a_region_mask_03/t1a_region_mask_03@val~relation_detr_seed42,accuracy,first,0.05016501650165021,0.0026947081878802713,18.616122045152256,True,significant
transfer/t1a_region_mask_03/t1a_region_mask_03@val~relation_detr_seed42,accuracy,latest,0.05104510451045108,0.005007615699336005,10.193494783798906,True,significant
transfer/t1a_region_mask_03/t1a_region_mask_03@val~relation_detr_seed42,accuracy,mean,0.05197548326261203,0.003286777589423252,15.813507865535996,True,significant
transfer/t1a_region_mask_04/t1a_region_mask_04@val~relation_detr_seed42,accuracy,first,0.04840484048404844,0.002712613422648597,17.844356324384005,True,significant
transfer/t1a_region_mask_04/t1a_region_mask_04@val~relation_detr_seed42,accuracy,latest,0.0492849284928493,0.005234489440426982,9.415422278286051,True,significant
transfer/t1a_region_mask_04/t1a_region_mask_04@val~relation_detr_seed42,accuracy,mean,0.050215307245010256,0.0033215218087186893,15.118162738898686,True,significant
transfer/t1a_region_mask_05/t1a_region_mask_05@val~relation_detr_seed42,accuracy,first,0.05016501650165017,0.0014259055442041567,35.18116379135679,True,significant
transfer/t1a_region_mask_05/t1a_region_mask_05@val~relation_detr_seed42,accuracy,latest,0.05104510451045104,0.004583645028822824,11.136356369105766,True,significant
transfer/t1a_region_mask_05/t1a_region_mask_05@val~relation_detr_seed42,accuracy,mean,0.051975483262612,0.002048672766633141,25.370319803699193,True,significant
transfer/t1a_region_mask_06/t1a_region_mask_06@val~relation_detr_seed42,accuracy,first,0.044664466446644645,0.001892700828832247,23.59827066499548,True,significant
transfer/t1a_region_mask_06/t1a_region_mask_06@val~relation_detr_seed42,accuracy,latest,0.04554455445544551,0.004604719369957415,9.890842589147123,True,significant
transfer/t1a_region_mask_06/t1a_region_mask_06@val~relation_detr_seed42,accuracy,mean,0.04647493320760646,0.0024988193338643114,18.59875685199501,True,significant
transfer/t1a_region_mask_07/t1a_region_mask_07@val~relation_detr_seed42,accuracy,first,0.047964796479647985,0.003157909811750767,15.188779711557364,True,significant
transfer/t1a_region_mask_07/t1a_region_mask_07@val~relation_detr_seed42,accuracy,latest,0.04884488448844885,0.00600140008668248,8.13891488368506,True,significant
transfer/t1a_region_mask_07/t1a_region_mask_07@val~relation_detr_seed42,accuracy,mean,0.0497752632406098,0.003780732273239664,13.165508595497025,True,significant
transfer/t1a_region_mask_08/t1a_region_mask_08@val~relation_detr_seed42,accuracy,first,0.05016501650165017,0.002155766550304199,23.2701525564405,True,significant
transfer/t1a_region_mask_08/t1a_region_mask_08@val~relation_detr_seed42,accuracy,latest,0.05104510451045104,0.004646581316159069,10.98551839240073,True,significant
transfer/t1a_region_mask_08/t1a_region_mask_08@val~relation_detr_seed42,accuracy,mean,0.051975483262612,0.0027491953606977636,18.905707468319125,True,significant
transfer/t1a_region_mask_09/t1a_region_mask_09@val~relation_detr_seed42,accuracy,first,0.041584158415841586,0.0010778832751520994,38.57946344883556,True,significant
transfer/t1a_region_mask_09/t1a_region_mask_09@val~relation_detr_seed42,accuracy,latest,0.04246424642464245,0.004045055293916492,10.497816059153998,True,significant
transfer/t1a_region_mask_09/t1a_region_mask_09@val~relation_detr_seed42,accuracy,mean,0.043394625176803404,0.0016766514490065285,25.881721095052974,True,significant
transfer/t1a_region_mask_10/t1a_region_mask_10@val~relation_detr_seed42,accuracy,first,0.044884488448844885,0.003000700043341195,14.958005732178172,True,significant
transfer/t1a_region_mask_10/t1a_region_mask_10@val~relation_detr_seed42,accuracy,latest,0.045764576457645756,0.004890233392935746,9.358362429849587,True,significant
transfer/t1a_region_mask_10/t1a_region_mask_10@val~relation_detr_seed42,accuracy,mean,0.04669495520980671,0.0035583477472134507,13.122650883791115,True,significant
transfer/t1a_region_mask_11/t1a_region_mask_11@val~relation_detr_seed42,accuracy,first,0.04928492849284927,0.0011218964826386654,43.93001427095364,True,significant
transfer/t1a_region_mask_11/t1a_region_mask_11@val~relation_detr_seed42,accuracy,latest,0.05016501650165014,0.003772591463032416,13.297230032251466,True,significant
transfer/t1a_region_mask_11/t1a_region_mask_11@val~relation_detr_seed42,accuracy,mean,0.05109539525381109,0.0016658927347838065,30.671479733923004,True,significant
transfer/t1a_region_mask_12/t1a_region_mask_12@val~relation_detr_seed42,accuracy,first,0.04994499449944997,0.002658535967787594,18.786653671273694,True,significant
transfer/t1a_region_mask_12/t1a_region_mask_12@val~relation_detr_seed42,accuracy,latest,0.05082508250825083,0.00592835801333666,8.573214099741074,True,significant
transfer/t1a_region_mask_12/t1a_region_mask_12@val~relation_detr_seed42,accuracy,mean,0.051755461260411785,0.0032622788670904593,15.86481823565596,True,significant
transfer/t1a_region_mask_13/t1a_region_mask_13@val~relation_detr_seed42,accuracy,first,0.04994499449944997,0.0022437929652773165,22.25918133818426,True,significant
transfer/t1a_region_mask_13/t1a_region_mask_13@val~relation_detr_seed42,accuracy,latest,0.05082508250825083,0.005141175553596437,9.885887377002105,True,significant
transfer/t1a_region_mask_13/t1a_region_mask_13@val~relation_detr_seed42,accuracy,mean,0.051755461260411785,0.002865469292107106,18.0617748733066,True,significant
transfer/t1a_region_mask_14/t1a_region_mask_14@val~relation_detr_seed42,accuracy,first,0.05038503850385042,0.003064551876168143,16.44124183234611,True,significant
transfer/t1a_region_mask_14/t1a_region_mask_14@val~relation_detr_seed42,accuracy,latest,0.051265126512651284,0.005762728648496777,8.89598133794204,True,significant
transfer/t1a_region_mask_14/t1a_region_mask_14@val~relation_detr_seed42,accuracy,mean,0.05219550526481224,0.003685137650608906,14.163787139996744,True,significant
transfer/t1a_region_mask_top3/t1a_region_mask_top3@val~relation_detr_seed42,accuracy,first,0.01760176017601763,0.003785401657664494,4.6499055497528134,True,significant
transfer/t1a_region_mask_top3/t1a_region_mask_top3@val~relation_detr_seed42,accuracy,latest,0.0184818481848185,0.003000700043341244,6.1591788308968,True,significant
transfer/t1a_region_mask_top3/t1a_region_mask_top3@val~relation_detr_seed42,accuracy,mean,0.019412226936979454,0.0039890102802794015,4.866426901166012,True,significant
transfer/t1a_region_only/t1a_region_only@val~relation_detr_seed42,accuracy,first,0.04950495049504955,0.003278253999065177,15.101011242315671,True,significant
transfer/t1a_region_only/t1a_region_only@val~relation_detr_seed42,accuracy,latest,0.05038503850385042,0.006474780624669826,7.7817367760501925,True,significant
transfer/t1a_region_only/t1a_region_only@val~relation_detr_seed42,accuracy,mean,0.051315417256011374,0.003883952758494929,13.212163084057854,True,significant
transfer/t1a_region_only_mask_top3/t1a_region_only_mask_top3@val~relation_detr_seed42,accuracy,first,-0.0013201320132012844,0.001943181708762996,0.6793662204867413,False,not_significant
transfer/t1a_region_only_mask_top3/t1a_region_only_mask_top3@val~relation_detr_seed42,accuracy,latest,-0.00044004400440041575,0.0056094824131933995,0.07844645405526905,False,not_significant
transfer/t1a_region_only_mask_top3/t1a_region_only_mask_top3@val~relation_detr_seed42,accuracy,mean,0.0004903347477605383,0.0023645843039670684,0.20736615181700335,False,not_significant
transfer/t1a_regiontoken/t1a_regiontoken@val~relation_detr_seed42,accuracy,first,0.04972497249724972,0.001555790497660137,31.96122650963263,True,significant
transfer/t1a_regiontoken/t1a_regiontoken@val~relation_detr_seed42,accuracy,latest,0.05060506050605059,0.004860444892051603,10.411610794889622,True,significant
transfer/t1a_regiontoken/t1a_regiontoken@val~relation_detr_seed42,accuracy,mean,0.051535439258211545,0.00217189281432493,23.728352945552633,True,significant
transfer/t1a_regiontraj/t1a_regiontraj@val~relation_detr_seed42,accuracy,first,-0.0008800880088008686,0.003064551876168143,0.2871832634470896,False,not_significant
transfer/t1a_regiontraj/t1a_regiontraj@val~relation_detr_seed42,accuracy,latest,-0.0008800880088008686,0.003064551876168143,0.2871832634470896,False,not_significant
transfer/t1a_regiontraj/t1a_regiontraj@val~relation_detr_seed42,accuracy,mean,-0.0008800880088008686,0.003064551876168143,0.2871832634470896,False,not_significant
transfer/t1a_regiontraj_test/t1a_regiontraj_test@val~relation_detr_seed42,accuracy,first,-0.0006600660066006236,0.002349192134660381,0.2809757434744895,False,not_significant
transfer/t1a_regiontraj_test/t1a_regiontraj_test@val~relation_detr_seed42,accuracy,latest,-0.0006600660066006236,0.002349192134660381,0.2809757434744895,False,not_significant
transfer/t1a_regiontraj_test/t1a_regiontraj_test@val~relation_detr_seed42,accuracy,mean,-0.0006600660066006236,0.002349192134660381,0.2809757434744895,False,not_significant
transfer/t1a_shuffle/t1a_shuffle@val~relation_detr_seed42,accuracy,first,-0.038063806380638034,0.003064551876168143,12.42067614408678,True,significant
transfer/t1a_shuffle/t1a_shuffle@val~relation_detr_seed42,accuracy,latest,-0.03718371837183717,0.006474780624669867,5.742853777958396,True,significant
transfer/t1a_shuffle/t1a_shuffle@val~relation_detr_seed42,accuracy,mean,-0.036253339619676216,0.0036375389753897595,9.966447058011715,True,significant
transfer/t1a_shuffle_oracle/t1a_shuffle_oracle@val~relation_detr_seed42,accuracy,first,0.03806380638063811,0.004890233392935732,7.783637982519161,True,significant
transfer/t1a_shuffle_oracle/t1a_shuffle_oracle@val~relation_detr_seed42,accuracy,latest,0.03894389438943898,0.0014259055442041053,27.311692943291145,True,significant
transfer/t1a_shuffle_oracle/t1a_shuffle_oracle@val~relation_detr_seed42,accuracy,mean,0.039874273141599935,0.004491045392384325,8.878617261187474,True,significant
transfer/taux_mingru_nonek3/taux_mingru_nonek3@val~relation_detr_seed42,accuracy,first,0.05104510451045108,0.0027126134226486028,18.817684851168547,True,significant
transfer/taux_mingru_nonek3/taux_mingru_nonek3@val~relation_detr_seed42,accuracy,latest,0.05192519251925195,0.005234489440427021,9.919819900337018,True,significant
transfer/taux_mingru_nonek3/taux_mingru_nonek3@val~relation_detr_seed42,accuracy,mean,0.0528555712714129,0.0033215218087186975,15.913058626522265,True,significant
transfer/taux_tecno_deltak3/taux_tecno_deltak3@val~relation_detr_seed42,accuracy,first,0.03146314631463154,0.005234489440426971,6.010738329441568,True,significant
transfer/taux_tecno_deltak3/taux_tecno_deltak3@val~relation_detr_seed42,accuracy,latest,0.03234323432343241,0.00862306620121693,3.7507811686367396,True,significant
transfer/taux_tecno_deltak3/taux_tecno_deltak3@val~relation_detr_seed42,accuracy,mean,0.033273613075593365,0.005791990884171984,5.744762680224784,True,significant
transfer/taux_tecno_movavgk3/taux_tecno_movavgk3@val~relation_detr_seed42,accuracy,first,0.044444444444444474,0.0021781066967242156,20.405081399954888,True,significant
transfer/taux_tecno_movavgk3/taux_tecno_movavgk3@val~relation_detr_seed42,accuracy,latest,0.04532453245324534,0.0022437929652773672,20.199961919232834,True,significant
transfer/taux_tecno_movavgk3/taux_tecno_movavgk3@val~relation_detr_seed42,accuracy,mean,0.04625491120540629,0.0022836476411644286,20.254837205016873,True,significant
transfer/taux_tecno_nonek3/taux_tecno_nonek3@val~relation_detr_seed42,accuracy,first,0.05038503850385042,0.0035884502596919793,14.040890874205765,True,significant
transfer/taux_tecno_nonek3/taux_tecno_nonek3@val~relation_detr_seed42,accuracy,latest,0.051265126512651284,0.007013147392963375,7.30986012985953,True,significant
transfer/taux_tecno_nonek3/taux_tecno_nonek3@val~relation_detr_seed42,accuracy,mean,0.05219550526481224,0.004151109805725013,12.573867642052418,True,significant
transfer/taux_tecno_windowk3/taux_tecno_windowk3@val~relation_detr_seed42,accuracy,first,0.05192519251925195,0.0017324549777803654,29.972029972045164,True,significant
transfer/taux_tecno_windowk3/taux_tecno_windowk3@val~relation_detr_seed42,accuracy,latest,0.05280528052805281,0.00514117555359648,10.271051820261842,True,significant
transfer/taux_tecno_windowk3/taux_tecno_windowk3@val~relation_detr_seed42,accuracy,mean,0.05373565928021377,0.0023304109969911465,23.058447350957945,True,significant
