ledger_key,run_id,experiment_id,arm,control_of,pairing_provenance,group,subgroup,path,excluded,exclusion_reason,step,seq,description,seed,seed_command,seed_config,seed_agreement,seed_detector,seed_phase,split,metrics_primary_split,frozen_source_tag,per_class_kind,per_class_metric,per_class_source,per_class_valid_count,eval_recipe_id,host,host_raw,gpu,commit,epoch,notion_page_id,task_id,has_test,n_harvest_warnings,evidence_completeness,metrics_source,metric.AP_common,metric.AP_rare,metric.accuracy,metric.alpha,metric.control_init_mAP,metric.control_mAP,metric.delta_control,metric.delta_detection,metric.edit_score,metric.final_epoch,metric.final_mAP,metric.frame_acc_inline,metric.init_mAP,metric.injection_effect,metric.jaccard,metric.mAP,metric.mAP_50,metric.mAP_75,metric.mAP_baseline,metric.mAP_rescored,metric.macro_f1,metric.miss_ctx,metric.rep,metric.seg_f1_10,metric.seg_f1_25,metric.seg_f1_50,metric.sigma2_d,metric.sigma2_p,metric.sticky_accuracy,metric.sticky_edit_score,metric.sticky_jaccard,metric.sticky_macro_f1,metric.sticky_seg_f1_10,metric.sticky_seg_f1_25,metric.sticky_seg_f1_50,metric.tool_mAP,metric_test.accuracy,metric_test.edit_score,metric_test.jaccard,metric_test.macro_f1,metric_test.seg_f1_10,metric_test.seg_f1_25,metric_test.seg_f1_50,metric_test.sticky_accuracy,metric_test.sticky_edit_score,metric_test.sticky_jaccard,metric_test.sticky_macro_f1,metric_test.sticky_seg_f1_10,metric_test.sticky_seg_f1_25,metric_test.sticky_seg_f1_50
phase1__s4_phase_baseline_008_frozen_tecno_phase_necktransfer_seed123,s4_phase_baseline_008_frozen_tecno_phase_necktransfer_seed123,phase1/s4_phase_baseline/frozen_tecno_phase_necktransfer@val~relation_detr_seed42,unknown,,not_determinable,phase1,,experiments/phase1/s4_phase_baseline_008_frozen_tecno_phase_necktransfer_seed123,False,,s4_phase_baseline,8,frozen_tecno_phase_necktransfer,123,123,123,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/phase1/s4_phase_baseline_008_frozen_tecno_phase_necktransfer_seed123/per_class_ap.json,9,e98ffddee042,lecun,lecun,,0129845290227b350ff79f02aa15f06824f444b4,42,,,False,0,full,metrics_json,,,0.8943894389438944,,,,,,39.23076923076923,,,,,,0.6412552542610015,,,,,,0.7053876773882587,,,0.4587301587301587,0.4246031746031746,0.37936507936507935,,,,,,,,,,,,,,,,,,,,,,,,
phase1__s4_phase_baseline_009_frozen_tecno_phase_necktransfer_seed456,s4_phase_baseline_009_frozen_tecno_phase_necktransfer_seed456,phase1/s4_phase_baseline/frozen_tecno_phase_necktransfer@val~relation_detr_seed42,unknown,,not_determinable,phase1,,experiments/phase1/s4_phase_baseline_009_frozen_tecno_phase_necktransfer_seed456,False,,s4_phase_baseline,9,frozen_tecno_phase_necktransfer,456,456,456,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/phase1/s4_phase_baseline_009_frozen_tecno_phase_necktransfer_seed456/per_class_ap.json,9,e98ffddee042,lecun,lecun,,60125f10c55d7934abd27211f6465fad001b0194,50,,,False,0,full,metrics_json,,,0.9023102310231023,,,,,,39.28132387706856,,,,,,0.6511473797188083,,,,,,0.7145342707402278,,,0.4431966726084373,0.41497326203208557,0.3715983363042186,,,,,,,,,,,,,,,,,,,,,,,,
phase1__s4_phase_baseline_010_frozen_tecno_phase_baseline_aligndetr_seed42,s4_phase_baseline_010_frozen_tecno_phase_baseline_aligndetr_seed42,phase1/s4_phase_baseline/frozen_tecno_phase_baseline_aligndetr@val~aligndetr_seed42,unknown,,not_determinable,phase1,,experiments/phase1/s4_phase_baseline_010_frozen_tecno_phase_baseline_aligndetr_seed42,True,wrong_frozen_source,s4_phase_baseline,10,frozen_tecno_phase_baseline_aligndetr,42,42,42,agree,,,val,val,aligndetr_seed42,phase,F1,experiments/phase1/s4_phase_baseline_010_frozen_tecno_phase_baseline_aligndetr_seed42/per_class_ap.json,9,e98ffddee042,philip,philip,,1a52c6fde8120bb62eba920ad3c3d8882f309b72,49,,,False,0,full,metrics_json,,,0.8567656765676568,,,,,,32.04545454545454,,,,,,0.5518265161735536,,,,,,0.6351559658149464,,,0.3272030651340996,0.2927203065134099,0.24195402298850568,,,,,,,,,,,,,,,,,,,,,,,,
phase1__s4_phase_baseline_010_frozen_tecno_phase_baseline_seed42,s4_phase_baseline_010_frozen_tecno_phase_baseline_seed42,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,baseline,,referenced_as_denominator,phase1,,experiments/phase1/s4_phase_baseline_010_frozen_tecno_phase_baseline_seed42,False,,s4_phase_baseline,10,frozen_tecno_phase_baseline,42,42,42,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/phase1/s4_phase_baseline_010_frozen_tecno_phase_baseline_seed42/per_class_ap.json,9,e98ffddee042,efros,efros,,1a52c6fde8120bb62eba920ad3c3d8882f309b72,50,,,False,0,full,metrics_json,,,0.9003300330033003,,,,,,40.24691358024691,,,,,,0.6331004601026385,,,,,,0.7015246015534552,,,0.42971342383107086,0.4168929110105581,0.3460030165912518,,,,,,,,,,,,,,,,,,,,,,,,
phase1__s4_phase_baseline_011_frozen_tecno_phase_baseline_aligndetr_seed123,s4_phase_baseline_011_frozen_tecno_phase_baseline_aligndetr_seed123,phase1/s4_phase_baseline/frozen_tecno_phase_baseline_aligndetr@val~aligndetr_seed42,unknown,,not_determinable,phase1,,experiments/phase1/s4_phase_baseline_011_frozen_tecno_phase_baseline_aligndetr_seed123,True,wrong_frozen_source,s4_phase_baseline,11,frozen_tecno_phase_baseline_aligndetr,123,123,123,agree,,,val,val,aligndetr_seed42,phase,F1,experiments/phase1/s4_phase_baseline_011_frozen_tecno_phase_baseline_aligndetr_seed123/per_class_ap.json,9,e98ffddee042,philip,philip,,1a52c6fde8120bb62eba920ad3c3d8882f309b72,36,,,False,0,full,metrics_json,,,0.8422442244224423,,,,,,18.08547008547008,,,,,,0.49910155697143194,,,,,,0.5828472115684166,,,0.3837209302325581,0.3372093023255814,0.2751937984496124,,,,,,,,,,,,,,,,,,,,,,,,
phase1__s4_phase_baseline_011_frozen_tecno_phase_baseline_seed123,s4_phase_baseline_011_frozen_tecno_phase_baseline_seed123,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,baseline,,referenced_as_denominator,phase1,,experiments/phase1/s4_phase_baseline_011_frozen_tecno_phase_baseline_seed123,False,,s4_phase_baseline,11,frozen_tecno_phase_baseline,123,123,123,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/phase1/s4_phase_baseline_011_frozen_tecno_phase_baseline_seed123/per_class_ap.json,9,e98ffddee042,efros,efros,,1a52c6fde8120bb62eba920ad3c3d8882f309b72,42,,,False,0,full,metrics_json,,,0.9082508250825082,,,,,,39.55555555555555,,,,,,0.6736071103402371,,,,,,0.7244538605325443,,,0.4339869281045751,0.40620915032679744,0.3310457516339869,,,,,,,,,,,,,,,,,,,,,,,,
phase1__s4_phase_baseline_012_frozen_tecno_phase_baseline_aligndetr_seed456,s4_phase_baseline_012_frozen_tecno_phase_baseline_aligndetr_seed456,phase1/s4_phase_baseline/frozen_tecno_phase_baseline_aligndetr@val~aligndetr_seed42,unknown,,not_determinable,phase1,,experiments/phase1/s4_phase_baseline_012_frozen_tecno_phase_baseline_aligndetr_seed456,True,wrong_frozen_source,s4_phase_baseline,12,frozen_tecno_phase_baseline_aligndetr,456,456,456,agree,,,val,val,aligndetr_seed42,phase,F1,experiments/phase1/s4_phase_baseline_012_frozen_tecno_phase_baseline_aligndetr_seed456/per_class_ap.json,9,e98ffddee042,philip,philip,,1a52c6fde8120bb62eba920ad3c3d8882f309b72,44,,,False,0,full,metrics_json,,,0.8402640264026403,,,,,,22.492492492492488,,,,,,0.5118464077559784,,,,,,0.5929150228940421,,,0.3007549361207898,0.28170731707317076,0.23013937282229965,,,,,,,,,,,,,,,,,,,,,,,,
phase1__s4_phase_baseline_012_frozen_tecno_phase_baseline_seed456,s4_phase_baseline_012_frozen_tecno_phase_baseline_seed456,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,baseline,,referenced_as_denominator,phase1,,experiments/phase1/s4_phase_baseline_012_frozen_tecno_phase_baseline_seed456,False,,s4_phase_baseline,12,frozen_tecno_phase_baseline,456,456,456,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/phase1/s4_phase_baseline_012_frozen_tecno_phase_baseline_seed456/per_class_ap.json,9,e98ffddee042,efros,efros,,1a52c6fde8120bb62eba920ad3c3d8882f309b72,41,,,False,0,full,metrics_json,,,0.8864686468646865,,,,,,43.03703703703704,,,,,,0.6036732910096293,,,,,,0.6635334147082652,,,0.48333333333333334,0.4694444444444444,0.41111111111111115,,,,,,,,,,,,,,,,,,,,,,,,
phase1__s4_phase_baseline_013_frozen_tecno_phase_baseline_seed42,s4_phase_baseline_013_frozen_tecno_phase_baseline_seed42,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,baseline,,referenced_as_denominator,phase1,,experiments/phase1/s4_phase_baseline_013_frozen_tecno_phase_baseline_seed42,False,,s4_phase_baseline,13,frozen_tecno_phase_baseline,42,42,42,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/phase1/s4_phase_baseline_013_frozen_tecno_phase_baseline_seed42/per_class_ap.json,9,e98ffddee042,efros,efros,,1a52c6fde8120bb62eba920ad3c3d8882f309b72,32,,,False,0,full,metrics_json,,,0.8963696369636963,,,,,,37.94444444444445,,,,,,0.64136115011365,,,,,,0.7014597799571939,,,0.4207407407407408,0.38074074074074077,0.3355555555555556,,,,,,,,,,,,,,,,,,,,,,,,
phase1__s4_phase_baseline_014_frozen_tecno_phase_baseline_seed42,s4_phase_baseline_014_frozen_tecno_phase_baseline_seed42,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_augstrong_seed42,unknown,,not_determinable,phase1,,experiments/phase1/s4_phase_baseline_014_frozen_tecno_phase_baseline_seed42,False,,s4_phase_baseline,14,frozen_tecno_phase_baseline,42,42,42,agree,,,val,val,relation_detr_augstrong_seed42,phase,F1,experiments/phase1/s4_phase_baseline_014_frozen_tecno_phase_baseline_seed42/per_class_ap.json,9,e98ffddee042,efros,efros,,1a52c6fde8120bb62eba920ad3c3d8882f309b72,49,,,False,0,full,metrics_json,,,0.9135313531353135,,,,,,43.88888888888889,,,,,,0.7114224877010861,,,,,,0.7629875545448204,,,0.4969696969696969,0.48484848484848486,0.43939393939393945,,,,,,,,,,,,,,,,,,,,,,,,
phase1__s4_phase_baseline_015_frozen_tecno_phase_baseline_seed42,s4_phase_baseline_015_frozen_tecno_phase_baseline_seed42,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,baseline,,referenced_as_denominator,phase1,,experiments/phase1/s4_phase_baseline_015_frozen_tecno_phase_baseline_seed42,False,,s4_phase_baseline,15,frozen_tecno_phase_baseline,42,42,42,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/phase1/s4_phase_baseline_015_frozen_tecno_phase_baseline_seed42/per_class_ap.json,9,e98ffddee042,efros,efros,,bd0609749afdfa2a356ef625a73628cddf38d4a9,49,,,False,0,full,metrics_json,,,0.9042904290429042,,,,,,37.6984126984127,,,,,,0.6763951060549243,,,,,,0.7405981456025096,,,0.398451862602806,0.398451862602806,0.3604741170778907,,,,,,,,,,,,,,,,,,,,,,,,
phase1__s4_phase_baseline_016_frozen_tecno_phase_baseline_seed42,s4_phase_baseline_016_frozen_tecno_phase_baseline_seed42,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_augstrong_seed42,unknown,,not_determinable,phase1,,experiments/phase1/s4_phase_baseline_016_frozen_tecno_phase_baseline_seed42,False,,s4_phase_baseline,16,frozen_tecno_phase_baseline,42,42,42,agree,,,val,val,relation_detr_augstrong_seed42,phase,F1,experiments/phase1/s4_phase_baseline_016_frozen_tecno_phase_baseline_seed42/per_class_ap.json,9,e98ffddee042,efros,efros,,bd0609749afdfa2a356ef625a73628cddf38d4a9,48,,,False,0,full,metrics_json,,,0.9161716171617161,,,,,,46.22222222222223,,,,,,0.7060127661550251,,,,,,0.755302984595492,,,0.5222222222222221,0.5083333333333333,0.43888888888888894,,,,,,,,,,,,,,,,,,,,,,,,
phase1__s4_phase_baseline_017_frozen_tecno_phase_baseline_seed42,s4_phase_baseline_017_frozen_tecno_phase_baseline_seed42,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,baseline,,referenced_as_denominator,phase1,,experiments/phase1/s4_phase_baseline_017_frozen_tecno_phase_baseline_seed42,False,,s4_phase_baseline,17,frozen_tecno_phase_baseline,42,42,42,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/phase1/s4_phase_baseline_017_frozen_tecno_phase_baseline_seed42/per_class_ap.json,9,e98ffddee042,efros,efros,,bd0609749afdfa2a356ef625a73628cddf38d4a9,31,,,False,0,full,metrics_json,,,0.897029702970297,,,,,,38.761904761904766,,,,,,0.6111064505308171,,,,,,0.6571673826301749,,,0.4809941520467836,0.46345029239766083,0.38998538011695905,,,,,,,,,,,,,,,,,,,,,,,,
phase1__s4_phase_baseline_018_frozen_tecno_phase_baseline_seed42,s4_phase_baseline_018_frozen_tecno_phase_baseline_seed42,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_augstrong_seed42,unknown,,not_determinable,phase1,,experiments/phase1/s4_phase_baseline_018_frozen_tecno_phase_baseline_seed42,False,,s4_phase_baseline,18,frozen_tecno_phase_baseline,42,42,42,agree,,,val,val,relation_detr_augstrong_seed42,phase,F1,experiments/phase1/s4_phase_baseline_018_frozen_tecno_phase_baseline_seed42/per_class_ap.json,9,e98ffddee042,efros,efros,,bd0609749afdfa2a356ef625a73628cddf38d4a9,39,,,False,0,full,metrics_json,,,0.9141914191419142,,,,,,46.22222222222223,,,,,,0.6866048488480512,,,,,,0.7310019178016842,,,0.5266666666666667,0.5133333333333333,0.4183333333333333,,,,,,,,,,,,,,,,,,,,,,,,
