experiment_id,metric,sigma_source,arm,control_of,delta_method,delta_dedup_rule,n_seeds,delta,pstd,sstd,ratio_pstd,ratio_sstd,same_sign,verdict_pstd,verdict_sstd,agree,reason
transfer/b2a_regiononly_mask_10/b2a_regiononly_mask_10@val~relation_detr_seed42,seg_f1_10,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,-0.02552300991561966,0.04579913772358083,0.05609225904111268,0.5572814507919982,0.4550183991861093,False,not_significant,not_significant,True,|Δ| <= σ
transfer/b2a_regiononly_mask_10/b2a_regiononly_mask_10@val~relation_detr_seed42,seg_f1_25,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,-0.010043597491941614,0.040200714760029656,0.049235619228622476,0.2498362915160816,0.20399047781454327,False,not_significant,not_significant,True,|Δ| <= σ
transfer/b2a_regiononly_mask_10/b2a_regiononly_mask_10@val~relation_detr_seed42,seg_f1_50,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,-0.0014808321404717883,0.0426056950160466,0.05218110646297726,0.03475667137724339,0.02837870334394779,False,not_significant,not_significant,True,|Δ| <= σ
transfer/b2a_regiononly_mask_11/b2a_regiononly_mask_11@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.04295458117240299,0.003132504294202762,0.0038365185689369623,13.71253704325253,11.196239611660479,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_mask_11/b2a_regiononly_mask_11@val~relation_detr_seed42,edit_score,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,-5.61123250683426,2.4003324293302497,2.9397948324571375,2.3376897459157058,1.9087156848099782,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_mask_11/b2a_regiononly_mask_11@val~relation_detr_seed42,jaccard,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.10679924197583841,0.00937775459531879,0.011485356845785593,11.388572913728273,9.298730845705247,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_mask_11/b2a_regiononly_mask_11@val~relation_detr_seed42,macro_f1,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.09371990469010298,0.008763976248078445,0.010733634962831777,10.693765254173487,8.731422767276365,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_mask_11/b2a_regiononly_mask_11@val~relation_detr_seed42,seg_f1_10,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,-0.016129170523602725,0.024270415456236052,0.02972506685656826,0.6645609570502218,0.5426117492495635,False,not_significant,not_significant,True,|Δ| <= σ
transfer/b2a_regiononly_mask_11/b2a_regiononly_mask_11@val~relation_detr_seed42,seg_f1_25,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,-0.0003020831759785736,0.02331252934053468,0.02855190074898579,0.012957975154301521,0.010580142409233615,False,not_significant,not_significant,True,|Δ| <= σ
transfer/b2a_regiononly_mask_11/b2a_regiononly_mask_11@val~relation_detr_seed42,seg_f1_50,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.024823379041632638,0.020758642883233654,0.025424041408289924,1.1958093398139236,0.97637423739951,False,not_significant,not_significant,True,全 seed 同符号ではない
transfer/b2a_regiononly_mask_12/b2a_regiononly_mask_12@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.04889517523180894,0.002376254254241005,0.0029103052110041163,20.576575568268243,16.800703598692,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_mask_12/b2a_regiononly_mask_12@val~relation_detr_seed42,edit_score,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,-1.7191474433599059,3.147217817753432,3.8545388814457446,0.5462435531669299,0.4460059935146108,False,not_significant,not_significant,True,|Δ| <= σ
transfer/b2a_regiononly_mask_12/b2a_regiononly_mask_12@val~relation_detr_seed42,jaccard,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.12312893485591396,0.008152435937538156,0.009984654103848339,15.103330562704919,12.331817765069793,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_mask_12/b2a_regiononly_mask_12@val~relation_detr_seed42,macro_f1,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.10288360160514014,0.006151731415013972,0.007534301500716885,16.724332495082844,13.655360300533609,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_mask_12/b2a_regiononly_mask_12@val~relation_detr_seed42,seg_f1_10,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.04465027631434967,0.027157381181810446,0.0332608633228488,1.6441304121126255,1.3424268600892517,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_mask_12/b2a_regiononly_mask_12@val~relation_detr_seed42,seg_f1_25,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.06025317983123263,0.028198447200351025,0.03453590358983643,2.1367552405680894,1.744653348203246,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_mask_12/b2a_regiononly_mask_12@val~relation_detr_seed42,seg_f1_50,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.0668563903399857,0.034493952685948855,0.04224629164613999,1.9382061240902586,1.5825386734528761,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_mask_13/b2a_regiononly_mask_13@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.0497752632406098,0.0038492546137661246,0.004714354846890473,12.93114336022306,10.558234341108395,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_mask_13/b2a_regiononly_mask_13@val~relation_detr_seed42,edit_score,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,-1.4712256268892976,2.007324112844285,2.4584599124267097,0.7329287868737048,0.5984338485458859,False,not_significant,not_significant,True,|Δ| <= σ
transfer/b2a_regiononly_mask_13/b2a_regiononly_mask_13@val~relation_detr_seed42,jaccard,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.126695969663981,0.010389363625793572,0.012724319817713001,12.19477671851182,9.956993495841935,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_mask_13/b2a_regiononly_mask_13@val~relation_detr_seed42,macro_f1,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.1063465479741846,0.006433286599412983,0.007879134768823286,16.53067158299591,13.497236827955284,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_mask_13/b2a_regiononly_mask_13@val~relation_detr_seed42,seg_f1_10,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.03047137474323876,0.013949346721641824,0.0170843908565939,2.1844302354291405,1.783579818503041,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_mask_13/b2a_regiononly_mask_13@val~relation_detr_seed42,seg_f1_25,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.049717265509666354,0.011086495885298924,0.013578128977223812,4.484488699048106,3.6615696899818047,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_mask_13/b2a_regiononly_mask_13@val~relation_detr_seed42,seg_f1_50,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.06987242857572433,0.0042345917171255415,0.005186294487986809,16.500393247629084,13.472514670652085,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_mask_14/b2a_regiononly_mask_14@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.04933521923620939,0.0038988808991434467,0.004775134385392564,12.653687176504404,10.331692315744858,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_mask_14/b2a_regiononly_mask_14@val~relation_detr_seed42,edit_score,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,-3.328439047570214,0.5045403369358076,0.6179331900723147,6.59697313357463,5.386406008035752,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_mask_14/b2a_regiononly_mask_14@val~relation_detr_seed42,jaccard,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.12560731100743494,0.007401280748827948,0.00906468063885633,16.971023701178456,13.856782826855612,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_mask_14/b2a_regiononly_mask_14@val~relation_detr_seed42,macro_f1,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.10472144459338632,0.007082899308207648,0.00867474460231035,14.785109887420727,12.07199167171974,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_mask_14/b2a_regiononly_mask_14@val~relation_detr_seed42,seg_f1_10,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.017436803401234584,0.005469922943511404,0.006699260071972777,3.187760336170489,2.6027954153002226,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_mask_14/b2a_regiononly_mask_14@val~relation_detr_seed42,seg_f1_25,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.03668269416766218,0.008325912121177568,0.010197118170069292,4.405846907074248,3.5973589357171205,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_mask_14/b2a_regiononly_mask_14@val~relation_detr_seed42,seg_f1_50,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.07490657949404911,0.004769857952228478,0.0058418590642582155,15.704153088888685,12.822387303443199,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_oracle/b2a_regiononly_oracle@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.06979726544082983,0.0034409674859213354,0.004214307281007365,20.284197896784626,16.561978229586018,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_oracle/b2a_regiononly_oracle@val~relation_detr_seed42,edit_score,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,24.713074993943835,4.215613766090905,5.163051339787618,5.862272106787433,4.786525131659916,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_oracle/b2a_regiononly_oracle@val~relation_detr_seed42,jaccard,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.18860943142971562,0.008261417735453153,0.010118129001919765,22.830153064444943,18.640741919175944,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_oracle/b2a_regiononly_oracle@val~relation_detr_seed42,macro_f1,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.14420243564483295,0.008676016793890344,0.010625907072424496,16.620811032359963,13.57083538016774,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_oracle/b2a_regiononly_oracle@val~relation_detr_seed42,seg_f1_10,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.2945194087690443,0.052250274519611346,0.06399325574669662,5.636705481011414,4.602350752942393,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_oracle/b2a_regiononly_oracle@val~relation_detr_seed42,seg_f1_25,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.31376529953547194,0.051869017503819004,0.06352631317192288,6.049185325562993,4.939139135720358,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_oracle/b2a_regiononly_oracle@val~relation_detr_seed42,seg_f1_50,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.3629243082442567,0.0670383178955356,0.08210483602927622,5.413684585728926,4.420254954468801,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_oracle_mask_top3/b2a_regiononly_oracle_mask_top3@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,-0.01799151343705796,0.006913679817713396,0.008467493899188017,2.6023064289095768,2.12477430173091,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_oracle_mask_top3/b2a_regiononly_oracle_mask_top3@val~relation_detr_seed42,edit_score,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,15.380364131821203,7.2629424375584,8.895251501611977,2.117649184755436,1.7290533189571997,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_oracle_mask_top3/b2a_regiononly_oracle_mask_top3@val~relation_detr_seed42,jaccard,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,-0.02576597590763463,0.02096487708662868,0.025676625691203516,1.229006771714778,1.0034798270421383,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_oracle_mask_top3/b2a_regiononly_oracle_mask_top3@val~relation_detr_seed42,macro_f1,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,-0.03740884328715277,0.01569517900955126,0.019222589997520825,2.3834607597904887,1.946087561144334,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_oracle_mask_top3/b2a_regiononly_oracle_mask_top3@val~relation_detr_seed42,seg_f1_10,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.18871548567733654,0.07304570038452234,0.08946234692315036,2.5835262675819792,2.1094403642176554,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_oracle_mask_top3/b2a_regiononly_oracle_mask_top3@val~relation_detr_seed42,seg_f1_25,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.18469409851810112,0.08018405324709786,0.0982050079817732,2.303376931432259,1.8806993891022366,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_oracle_mask_top3/b2a_regiononly_oracle_mask_top3@val~relation_detr_seed42,seg_f1_50,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.23158553353074085,0.07175941012142932,0.08788696952030625,3.227249682499593,2.635038331561007,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_pred/b2a_regiononly_pred@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.04889517523180894,0.004505803985640211,0.00551846032290863,10.851598380141613,8.860292974986477,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_pred/b2a_regiononly_pred@val~relation_detr_seed42,edit_score,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.11951079783880185,4.535994896453226,5.55543648608951,0.026347207297840975,0.021512404675681187,False,not_significant,not_significant,True,|Δ| <= σ
transfer/b2a_regiononly_pred/b2a_regiononly_pred@val~relation_detr_seed42,jaccard,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.12893275975682683,0.014458105742191885,0.017707490857786796,8.917679954475163,7.28125519263669,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_pred/b2a_regiononly_pred@val~relation_detr_seed42,macro_f1,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.10751225927470627,0.012885053198869813,0.015780902822923593,8.343951523936004,6.812807890720436,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_pred/b2a_regiononly_pred@val~relation_detr_seed42,seg_f1_10,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.05090027070546186,0.049514820565701785,0.060643022545718045,1.027980514196183,0.8393425751015091,True,significant,not_significant,False,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_pred/b2a_regiononly_pred@val~relation_detr_seed42,seg_f1_25,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.06661882461121922,0.04180785373659957,0.05120395444779001,1.5934523936802703,1.3010484313110415,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_regiononly_pred/b2a_regiononly_pred@val~relation_detr_seed42,seg_f1_50,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.08318614517276034,0.04305339546239954,0.05272942528856774,1.9321622436355927,1.5776038657261056,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_bipolarnoise_p010/b2a_ro_oracle_bipolarnoise_p010@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.060996385352821036,0.0038492546137660877,0.004714354846890428,15.846284923496535,12.938437460441493,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_bipolarnoise_p010/b2a_ro_oracle_bipolarnoise_p010@val~relation_detr_seed42,edit_score,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,25.29743713386153,11.334599935034612,13.88199313970908,2.231877373604389,1.8223202445979367,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_bipolarnoise_p010/b2a_ro_oracle_bipolarnoise_p010@val~relation_detr_seed42,jaccard,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.1529420795092866,0.010069996257706494,0.012333176271558523,15.187898346262159,12.400867071200917,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_bipolarnoise_p010/b2a_ro_oracle_bipolarnoise_p010@val~relation_detr_seed42,macro_f1,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.12225598572521008,0.00820316884019939,0.010046788966193492,14.903507182017051,12.168662657948731,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_bipolarnoise_p010/b2a_ro_oracle_bipolarnoise_p010@val~relation_detr_seed42,seg_f1_10,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.28851528680747557,0.11086498592217112,0.1357813229250798,2.6024022319365794,2.1248525245749,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_bipolarnoise_p010/b2a_ro_oracle_bipolarnoise_p010@val~relation_detr_seed42,seg_f1_25,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.30348767330039894,0.11511310186863757,0.14098418114359143,2.636430331333846,2.152636351388237,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_bipolarnoise_p010/b2a_ro_oracle_bipolarnoise_p010@val~relation_detr_seed42,seg_f1_50,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.327269773653552,0.12899712468624053,0.15798856688373444,2.537031538102649,2.0714775765666227,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_bipolarnoise_p020/b2a_ro_oracle_bipolarnoise_p020@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.05549583529781551,0.00467040165492431,0.005720050474207338,11.882454529216478,9.701983496134428,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_bipolarnoise_p020/b2a_ro_oracle_bipolarnoise_p020@val~relation_detr_seed42,edit_score,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,21.536120261433545,1.8062770802169335,2.212228590307863,11.922932808762132,9.73503387298529,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_bipolarnoise_p020/b2a_ro_oracle_bipolarnoise_p020@val~relation_detr_seed42,jaccard,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.13327806702859615,0.012798594625008994,0.015675013127999723,10.413492335179145,8.502580887190852,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_bipolarnoise_p020/b2a_ro_oracle_bipolarnoise_p020@val~relation_detr_seed42,macro_f1,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.10761568365626746,0.008676118668063521,0.010626031842295623,12.403666636372424,10.127551399565393,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_bipolarnoise_p020/b2a_ro_oracle_bipolarnoise_p020@val~relation_detr_seed42,seg_f1_10,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.2631671282678277,0.03654220298938076,0.044754875700594485,7.20173133361184,5.8801890106541395,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_bipolarnoise_p020/b2a_ro_oracle_bipolarnoise_p020@val~relation_detr_seed42,seg_f1_25,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.26452249348415524,0.042771703210071885,0.05238442414721871,6.184520924616008,5.049640189624949,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_bipolarnoise_p020/b2a_ro_oracle_bipolarnoise_p020@val~relation_detr_seed42,seg_f1_50,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.2929745338263972,0.08304982413105359,0.10171484617448132,3.5276960173218423,2.8803517366956406,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_bipolarnoise_p030/b2a_ro_oracle_bipolarnoise_p030@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.049995285242810016,0.003415550085409363,0.0041831774500862215,14.637550026387022,11.951509549703548,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_bipolarnoise_p030/b2a_ro_oracle_bipolarnoise_p030@val~relation_detr_seed42,edit_score,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,14.26040009682449,5.746624066831782,7.038148353667701,2.481526532966077,2.026157929648236,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_bipolarnoise_p030/b2a_ro_oracle_bipolarnoise_p030@val~relation_detr_seed42,jaccard,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.1077416921112125,0.005700747565638131,0.006981961344113387,18.899572533370385,15.43143635449248,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_bipolarnoise_p030/b2a_ro_oracle_bipolarnoise_p030@val~relation_detr_seed42,macro_f1,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.08579800520168963,0.005843769305651353,0.007157126486692082,14.68196308138254,11.987772657255944,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_bipolarnoise_p030/b2a_ro_oracle_bipolarnoise_p030@val~relation_detr_seed42,seg_f1_10,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.1952276183425021,0.07401682508655834,0.09065172692145063,2.6376113554478304,2.1536006535392986,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_bipolarnoise_p030/b2a_ro_oracle_bipolarnoise_p030@val~relation_detr_seed42,seg_f1_25,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.2052617332304872,0.07365354900983506,0.09020680640958455,2.786854618547686,2.2754572675868276,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_bipolarnoise_p030/b2a_ro_oracle_bipolarnoise_p030@val~relation_detr_seed42,seg_f1_50,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.21937742959099507,0.08840306828826877,0.10827120450133759,2.4815589983329436,2.0261844375092815,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_bsnoise_p010/b2a_ro_oracle_bsnoise_p010@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.05571585730001575,0.0009308458630908185,0.0011400486968765572,59.85508397170564,48.87147141403959,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
