experiment_id,group,step,description,split,eval_recipe_id,n_runs,n_seeds,seeds,runs_per_seed_max,hosts,n_runs_excluded,per_class_kind,per_class_metric,arm,control_of,pairing_provenance,control_note_value,delta_method,n_command_variants,AP_common_mean,AP_common_pstd,AP_common_min,AP_common_max,AP_rare_mean,AP_rare_pstd,AP_rare_min,AP_rare_max,accuracy_mean,accuracy_pstd,accuracy_min,accuracy_max,best_epoch_mean,best_epoch_pstd,best_epoch_min,best_epoch_max,control_init_mAP_mean,control_init_mAP_pstd,control_init_mAP_min,control_init_mAP_max,control_mAP_mean,control_mAP_pstd,control_mAP_min,control_mAP_max,delta_control_mean,delta_control_pstd,delta_control_min,delta_control_max,delta_detection_mean,delta_detection_pstd,delta_detection_min,delta_detection_max,edit_score_mean,edit_score_pstd,edit_score_min,edit_score_max,frame_acc_inline_mean,frame_acc_inline_pstd,frame_acc_inline_min,frame_acc_inline_max,init_mAP_mean,init_mAP_pstd,init_mAP_min,init_mAP_max,injection_effect_mean,injection_effect_pstd,injection_effect_min,injection_effect_max,jaccard_mean,jaccard_pstd,jaccard_min,jaccard_max,mAP_mean,mAP_pstd,mAP_min,mAP_max,mAP_50_mean,mAP_50_pstd,mAP_50_min,mAP_50_max,mAP_75_mean,mAP_75_pstd,mAP_75_min,mAP_75_max,macro_f1_mean,macro_f1_pstd,macro_f1_min,macro_f1_max,seg_f1_10_mean,seg_f1_10_pstd,seg_f1_10_min,seg_f1_10_max,seg_f1_25_mean,seg_f1_25_pstd,seg_f1_25_min,seg_f1_25_max,seg_f1_50_mean,seg_f1_50_pstd,seg_f1_50_min,seg_f1_50_max,sigma2_d_mean,sigma2_d_pstd,sigma2_d_min,sigma2_d_max,sigma2_p_mean,sigma2_p_pstd,sigma2_p_min,sigma2_p_max,sticky_accuracy_mean,sticky_accuracy_pstd,sticky_accuracy_min,sticky_accuracy_max,sticky_edit_score_mean,sticky_edit_score_pstd,sticky_edit_score_min,sticky_edit_score_max,sticky_jaccard_mean,sticky_jaccard_pstd,sticky_jaccard_min,sticky_jaccard_max,sticky_macro_f1_mean,sticky_macro_f1_pstd,sticky_macro_f1_min,sticky_macro_f1_max,sticky_seg_f1_10_mean,sticky_seg_f1_10_pstd,sticky_seg_f1_10_min,sticky_seg_f1_10_max,sticky_seg_f1_25_mean,sticky_seg_f1_25_pstd,sticky_seg_f1_25_min,sticky_seg_f1_25_max,sticky_seg_f1_50_mean,sticky_seg_f1_50_pstd,sticky_seg_f1_50_min,sticky_seg_f1_50_max,tool_mAP_mean,tool_mAP_pstd,tool_mAP_min,tool_mAP_max,delta_AP_common,delta_pstd_AP_common,delta_AP_rare,delta_pstd_AP_rare,delta_accuracy,delta_pstd_accuracy,delta_best_epoch,delta_pstd_best_epoch,delta_control_init_mAP,delta_pstd_control_init_mAP,delta_control_mAP,delta_pstd_control_mAP,delta_delta_control,delta_pstd_delta_control,delta_delta_detection,delta_pstd_delta_detection,delta_edit_score,delta_pstd_edit_score,delta_frame_acc_inline,delta_pstd_frame_acc_inline,delta_init_mAP,delta_pstd_init_mAP,delta_injection_effect,delta_pstd_injection_effect,delta_jaccard,delta_pstd_jaccard,delta_mAP,delta_pstd_mAP,delta_mAP_50,delta_pstd_mAP_50,delta_mAP_75,delta_pstd_mAP_75,delta_macro_f1,delta_pstd_macro_f1,delta_seg_f1_10,delta_pstd_seg_f1_10,delta_seg_f1_25,delta_pstd_seg_f1_25,delta_seg_f1_50,delta_pstd_seg_f1_50,delta_sigma2_d,delta_pstd_sigma2_d,delta_sigma2_p,delta_pstd_sigma2_p,delta_sticky_accuracy,delta_pstd_sticky_accuracy,delta_sticky_edit_score,delta_pstd_sticky_edit_score,delta_sticky_jaccard,delta_pstd_sticky_jaccard,delta_sticky_macro_f1,delta_pstd_sticky_macro_f1,delta_sticky_seg_f1_10,delta_pstd_sticky_seg_f1_10,delta_sticky_seg_f1_25,delta_pstd_sticky_seg_f1_25,delta_sticky_seg_f1_50,delta_pstd_sticky_seg_f1_50,delta_tool_mAP,delta_pstd_tool_mAP
transfer/b2a_regiononly_mask_13/b2a_regiononly_mask_13@val~relation_detr_seed42,transfer,b2a_regiononly_mask_13,b2a_regiononly_mask_13,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9465346534653465,0.0019431817087630337,0.9445544554455445,0.9491749174917492,,,,,,,,,,,,,,,,,,,,,38.55644011990761,1.9443808956044843,35.88235294117647,40.44834307992203,,,,,,,,,,,,,0.7574668051957294,0.008228173429186676,0.7498317603269969,0.768889182944991,,,,,,,,,,,,,0.7996782452243599,0.0060147499985828004,0.7940408187094399,0.8080133334722313,0.47536995539218385,0.0145199806622763,0.4549367769706753,0.4873496873496874,0.47536995539218385,0.0145199806622763,0.4549367769706753,0.4873496873496874,0.43049309387644114,0.01935284682646836,0.4045601291364003,0.45103651661028715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04923315860997857,,,,,,,,,,,,-1.360172831793058,,,,,,,,0.12530619567749168,,,,,,,,0.10565455632351484,,0.031319832931171576,,0.05011442102513369,,0.06993538176565961,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_regiononly_mask_14/b2a_regiononly_mask_14@val~relation_detr_seed42,transfer,b2a_regiononly_mask_14,b2a_regiononly_mask_14,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9460946094609461,0.0008232469497852496,0.9452145214521452,0.9471947194719472,,,,,,,,,,,,,,,,,,,,,36.6992266992267,1.805653532883896,34.84126984126984,39.14529914529914,,,,,,,,,,,,,0.7563781465391833,0.0029673895043083056,0.7531322938333409,0.7603046420498248,,,,,,,,,,,,,0.7980531418435617,0.00228806370278812,0.7954188742909472,0.8009976443881438,0.46233538405017965,0.020323397724908435,0.4474769012082445,0.4910714285714286,0.46233538405017965,0.020323397724908435,0.4474769012082445,0.4910714285714286,0.4355272447947659,0.01780943601265299,0.4176261549395878,0.4598214285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048793114605578225,,,,,,,,,,,,-3.217386252473972,,,,,,,,0.12421753702094562,,,,,,,,0.1040294529427166,,0.01828526158916738,,0.037079849683129495,,0.07496953268398437,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_regiononly_oracle/b2a_regiononly_oracle@val~relation_detr_seed42,transfer,b2a_regiononly_oracle,b2a_regiononly_oracle,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9665566556655666,0.0013563067113242803,0.9650165016501651,0.9683168316831683,,,,,,,,,,,,,,,,,,,,,64.74074074074075,3.6664796061524694,60.666666666666664,69.55555555555556,,,,,,,,,,,,,0.819380266961464,0.0013142435923347367,0.8180948032759795,0.8211855570457429,,,,,,,,,,,,,0.8375341328950083,0.0006764880993990321,0.836887926112561,0.8384681919463924,0.7394179894179894,0.0392534116211458,0.7055555555555556,0.7944444444444444,0.7394179894179894,0.0392534116211458,0.7055555555555556,0.7944444444444444,0.7235449735449735,0.0521211020360836,0.6706349206349206,0.7944444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06925516081019867,,,,,,,,,,,,24.824127789040077,,,,,,,,0.18721965744322633,,,,,,,,0.14351044399416324,,0.29536786695697714,,0.31416245505093926,,0.36298726143419197,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_regiononly_oracle_mask_top3/b2a_regiononly_oracle_mask_top3@val~relation_detr_seed42,transfer,b2a_regiononly_oracle_mask_top3,b2a_regiononly_oracle_mask_top3,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.8787678767876788,0.004356213393448514,0.8739273927392739,0.8844884488448845,,,,,,,,,,,,,,,,,,,,,55.408029878618116,8.310273497846275,44.509803921568626,64.66666666666667,,,,,,,,,,,,,0.6050048596241138,0.015194817061124567,0.5852625839703077,0.6222248485373034,,,,,,,,,,,,,0.6559228539630226,0.012023014021145176,0.6401315456122604,0.669277925200448,0.6336140663262816,0.07984215545577952,0.52311939268461,0.708994708994709,0.6103467884006186,0.08506714468899243,0.4941338854382333,0.6953892668178382,0.5922061988314576,0.0693479609761488,0.4941338854382333,0.6415172129457843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01853361806768916,,,,,,,,,,,,15.491416926917445,,,,,,,,-0.02715574989412395,,,,,,,,-0.03810083493782246,,0.1895639438652693,,0.18509125403356846,,0.23164848672067612,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_regiononly_pred/b2a_regiononly_pred@val~relation_detr_seed42,transfer,b2a_regiononly_pred,b2a_regiononly_pred,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9456545654565457,0.0016464938995704895,0.9438943894389439,0.9478547854785478,,,,,,,,,,,,,,,,,,,,,40.14717654463571,3.808785328573417,36.929824561403514,45.49707602339182,,,,,,,,,,,,,0.7597035952885752,0.006842004129631989,0.7501583660312525,0.7658495196360235,,,,,,,,,,,,,0.8008439565248816,0.0053208502855032515,0.7934477268141285,0.8057416593055221,0.49579885135440693,0.04312745199007613,0.46137566137566144,0.5566137566137567,0.49227151449373674,0.038155366749838264,0.46137566137566144,0.546031746031746,0.44380681047347714,0.044715057725032564,0.3962962962962963,0.5037037037037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04835307060117777,,,,,,,,,,,,0.23056359293504158,,,,,,,,0.1275429857703375,,,,,,,,0.10682026762403651,,0.05174872889339466,,0.06701598012668658,,0.08324909836269562,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_ro_oracle_bipolarnoise_p010/b2a_ro_oracle_bipolarnoise_p010@val~relation_detr_seed42,transfer,b2a_ro_oracle_bipolarnoise_p010,b2a_ro_oracle_bipolarnoise_p010,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9577557755775578,0.0019431817087629834,0.9557755775577558,0.9603960396039604,,,,,,,,,,,,,,,,,,,,,65.32510288065843,10.206113096286964,55.30864197530865,79.33333333333333,,,,,,,,,,,,,0.783712915041035,0.0055572369920599725,0.7792534895047457,0.7915470428003806,,,,,,,,,,,,,0.8155876829753854,0.003639271142858137,0.8123133100017703,0.82066366327676,0.7334138674564207,0.09590762712022395,0.6186813186813187,0.8534278959810875,0.7291403631829164,0.10107135446002544,0.6058608058608059,0.8534278959810875,0.6878904389542688,0.11016483354627599,0.5802197802197803,0.839243498817967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060454280722189835,,,,,,,,,,,,25.408489928957763,,,,,,,,0.1515523055227973,,,,,,,,0.12156399407454033,,0.2893637449954084,,0.30388482881586626,,0.3273327268434873,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_ro_oracle_bipolarnoise_p020/b2a_ro_oracle_bipolarnoise_p020@val~relation_detr_seed42,transfer,b2a_ro_oracle_bipolarnoise_p020,b2a_ro_oracle_bipolarnoise_p020,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9522552255225523,0.0024892647962562924,0.9504950495049505,0.9557755775577558,,,,,,,,,,,,,,,,,,,,,61.56378600823046,2.237018262562895,58.44444444444445,63.580246913580254,,,,,,,,,,,,,0.7640489025603445,0.009466606029343324,0.7566782614487035,0.7774130754125244,,,,,,,,,,,,,0.8009473809064428,0.0072920518863813285,0.7948738942144306,0.8112018524699686,0.7080657089167728,0.0337102628441332,0.6622222222222223,0.7423167848699763,0.6901751833666727,0.039588253558651004,0.6355555555555554,0.7281323877068558,0.6535951991271141,0.08037637023262746,0.54,0.7139479905437351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05495373066718434,,,,,,,,,,,,21.647173056529788,,,,,,,,0.1318882930421068,,,,,,,,0.1069236920055977,,0.2640155864557605,,0.26491964899962256,,0.29303748701633253,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_ro_oracle_bipolarnoise_p030/b2a_ro_oracle_bipolarnoise_p030@val~relation_detr_seed42,transfer,b2a_ro_oracle_bipolarnoise_p030,b2a_ro_oracle_bipolarnoise_p030,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9467546754675468,0.0008232469497852496,0.9458745874587459,0.9478547854785478,,,,,,,,,,,,,,,,,,,,,54.2880658436214,4.294324950182603,48.44444444444445,58.641975308641975,,,,,,,,,,,,,0.7385125276429609,0.003370473837298487,0.7338051613195119,0.7415147996995287,,,,,,,,,,,,,0.779129702451865,0.0030507645609180005,0.7748448789819602,0.7817091067302829,0.6401261989914472,0.05974405765166894,0.5756613756613757,0.7196581196581197,0.6309144231130047,0.05974423246598064,0.5608465608465609,0.7068376068376069,0.5799980948917118,0.07283544647739425,0.5127659574468085,0.6811965811965811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04945318061217885,,,,,,,,,,,,14.371452891920732,,,,,,,,0.10635191812472322,,,,,,,,0.08510601355101988,,0.1960760765304349,,0.20565888874595456,,0.2194403827809303,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_ro_oracle_bsnoise_p010/b2a_ro_oracle_bsnoise_p010@val~relation_detr_seed42,transfer,b2a_ro_oracle_bsnoise_p010,b2a_ro_oracle_bsnoise_p010,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9524752475247524,0.002469740849355739,0.9498349834983498,0.9557755775577558,,,,,,,,,,,,,,,,,,,,,57.78494623655914,2.7121226948087975,54.0,60.215053763440864,,,,,,,,,,,,,0.7667935267919792,0.004329208316923288,0.7624397949670513,0.772698238110899,,,,,,,,,,,,,0.8044386050473874,0.003047288983811911,0.8015208075929853,0.808644101440357,0.6529100529100529,0.02168989523044403,0.623015873015873,0.6738095238095237,0.6443121693121693,0.02487968304174891,0.6091269841269841,0.6619047619047619,0.6205026455026454,0.012616856708635354,0.6091269841269841,0.638095238095238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05517375266938451,,,,,,,,,,,,17.868333284858473,,,,,,,,0.1346329172737415,,,,,,,,0.11041491614654231,,0.2088599304490406,,0.21905663494511912,,0.2599449333918639,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_ro_oracle_bsnoise_p020/b2a_ro_oracle_bsnoise_p020@val~relation_detr_seed42,transfer,b2a_ro_oracle_bsnoise_p020,b2a_ro_oracle_bsnoise_p020,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9397139713971397,0.0021781066967242082,0.9372937293729373,0.9425742574257425,,,,,,,,,,,,,,,,,,,,,48.11490978157644,4.8579513377758,42.77777777777778,54.52991452991453,,,,,,,,,,,,,0.7233778628136809,0.01159778357408329,0.7115528549941044,0.7391336267676379,,,,,,,,,,,,,0.7714515277794842,0.009906137902114203,0.7599358724063718,0.7841187413431887,0.5721437809118165,0.039881313155369184,0.5260557053009883,0.623342670401494,0.551319930121262,0.0450565420196855,0.5008984725965858,0.6102707749766574,0.525974354498217,0.034182270333706855,0.4883198562443845,0.5710550887021476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042412476541771826,,,,,,,,,,,,8.198296829875773,,,,,,,,0.09121725329544317,,,,,,,,0.07742783887863913,,0.12809365845080423,,0.12606439575421186,,0.16541664238743542,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_ro_oracle_bsnoise_p030/b2a_ro_oracle_bsnoise_p030@val~relation_detr_seed42,transfer,b2a_ro_oracle_bsnoise_p030,b2a_ro_oracle_bsnoise_p030,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9157315731573157,0.005398391263535858,0.9089108910891089,0.9221122112211221,,,,,,,,,,,,,,,,,,,,,46.688453159041394,12.00842842843715,34.73202614379085,63.111111111111114,,,,,,,,,,,,,0.6497617626629406,0.013815481739337424,0.6379814179713683,0.6691507835798367,,,,,,,,,,,,,0.6880897800567832,0.018635303345549897,0.6744788776024094,0.714439266101636,0.5173276402759686,0.08838522412423062,0.40889902060114824,0.6253968253968254,0.507501487592673,0.0819404175338056,0.40889902060114824,0.6095238095238096,0.47707418664865475,0.06249761690099633,0.3947146234380277,0.546031746031746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01843007830194776,,,,,,,,,,,,6.771840207340723,,,,,,,,0.017601153144702897,,,,,,,,-0.005933908844061864,,0.07327751781495628,,0.08224595322562284,,0.11651647453787323,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_ro_oracle_nhnoise_p010/b2a_ro_oracle_nhnoise_p010@val~relation_detr_seed42,transfer,b2a_ro_oracle_nhnoise_p010,b2a_ro_oracle_nhnoise_p010,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9674367436743675,0.002658535967787594,0.9636963696369637,0.9696369636963696,,,,,,,,,,,,,,,,,,,,,61.641432641432644,2.6468378334412623,59.76190476190476,65.38461538461539,,,,,,,,,,,,,0.8163105265973107,0.006040733188410547,0.8081921656358576,0.8226729325674352,,,,,,,,,,,,,0.8357255357092312,0.0033064111461215784,0.831275425172348,0.8391939409517091,0.7206635274654934,0.0265211513239194,0.7018140589569161,0.7581699346405228,0.7206635274654934,0.0265211513239194,0.7018140589569161,0.7581699346405228,0.6865443242286432,0.04147044831596736,0.654387541179994,0.7450980392156863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07013524881899957,,,,,,,,,,,,21.724819689731973,,,,,,,,0.18414991707907302,,,,,,,,0.14170184680838616,,0.27661340500448117,,0.2954079930984433,,0.3259866121178617,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_ro_oracle_nhnoise_p020/b2a_ro_oracle_nhnoise_p020@val~relation_detr_seed42,transfer,b2a_ro_oracle_nhnoise_p020,b2a_ro_oracle_nhnoise_p020,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9665566556655666,0.002040400109019948,0.9636963696369637,0.9683168316831683,,,,,,,,,,,,,,,,,,,,,63.44748993024855,3.007211533984345,60.666666666666664,67.62452107279694,,,,,,,,,,,,,0.8174859812653898,0.0041463425231272584,0.8129823896936151,0.8229899273698541,,,,,,,,,,,,,0.8363470806943608,0.0023201678009908185,0.8338171232079903,0.8394215494969275,0.7479173150741778,0.02645558814796241,0.7264239028944911,0.7851851851851852,0.7479173150741778,0.02645558814796241,0.7264239028944911,0.7851851851851852,0.7115416536985164,0.05218054717599007,0.6706349206349206,0.7851851851851852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06925516081019867,,,,,,,,,,,,23.53087697854788,,,,,,,,0.18532537174715213,,,,,,,,0.14232339179351572,,0.3038671926131655,,0.32266178070712764,,0.3509839415877349,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_ro_oracle_nhnoise_p030/b2a_ro_oracle_nhnoise_p030@val~relation_detr_seed42,transfer,b2a_ro_oracle_nhnoise_p030,b2a_ro_oracle_nhnoise_p030,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9650165016501651,0.002851811088408279,0.9610561056105611,0.9676567656765677,,,,,,,,,,,,,,,,,,,,,64.88359788359789,3.2749826875601205,60.666666666666664,68.65079365079366,,,,,,,,,,,,,0.8123145483218298,0.003642466555201172,0.8073815651949101,0.8160657974541651,,,,,,,,,,,,,0.8334389314690278,0.002084180925542922,0.8306202331236612,0.8355945513191239,0.760096050999016,0.02401426118399967,0.7321428571428572,0.790775681341719,0.7555609036067257,0.02534855906353141,0.7321428571428572,0.790775681341719,0.7165397395855616,0.05298075112949349,0.6706349206349206,0.790775681341719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06771500679479714,,,,,,,,,,,,24.966984931897215,,,,,,,,0.1801539388035921,,,,,,,,0.13941524256818272,,0.31604592853800373,,0.3303053692396755,,0.3559820274747801,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_ro_oracle_noise000/b2a_ro_oracle_noise000@val~relation_detr_seed42,transfer,b2a_ro_oracle_noise000,b2a_ro_oracle_noise000,val,4ac382e09c21,12,3,"42,123,456",4,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,4,,,,,,,,,0.9028052805280528,0.05772913105346304,0.7881188118811882,0.9584158415841584,,,,,,,,,,,,,,,,,,,,,38.565180475133616,15.079171585692734,13.897707231040563,61.111111111111114,,,,,,,,,,,,,0.6460475485081185,0.1304787837874117,0.40488102172833196,0.7756527413560793,,,,,,,,,,,,,0.7067149810364233,0.1099857019302764,0.5009706376344849,0.8105490513650826,0.4787561078993538,0.14034695185147417,0.24019607843137256,0.6755555555555555,0.4574668013392823,0.1519049533122756,0.20098039215686272,0.6755555555555555,0.40604158317255756,0.165680769562479,0.12254901960784315,0.6222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0055037856726848355,,,,,,,,,,,,-1.3514324765670551,,,,,,,,0.013886938989880804,,,,,,,,0.01269129213557818,,0.034705985438341524,,0.032211266972232144,,0.04548387106177604,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_ro_oracle_scalpelnoise_p010/b2a_ro_oracle_scalpelnoise_p010@val~relation_detr_seed42,transfer,b2a_ro_oracle_scalpelnoise_p010,b2a_ro_oracle_scalpelnoise_p010,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9645764576457646,0.0011218964826386654,0.9630363036303631,0.9656765676567657,,,,,,,,,,,,,,,,,,,,,63.95473251028807,5.846260923607995,59.75308641975309,72.22222222222223,,,,,,,,,,,,,0.8101676646029428,0.001956451115247605,0.8076277174277522,0.8123879290459931,,,,,,,,,,,,,0.8324669112380776,0.0010698692979700338,0.8311061953919097,0.8337202174673803,0.7165323565323566,0.0653088553572891,0.6695970695970695,0.8088888888888889,0.7165323565323566,0.0653088553572891,0.6695970695970695,0.8088888888888889,0.7078144078144079,0.06231774288377806,0.6567765567765568,0.7955555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06727496279039669,,,,,,,,,,,,24.038119558587397,,,,,,,,0.17800705508470505,,,,,,,,0.1384432223372325,,0.2724822340713443,,0.2912768221653064,,0.34725669570362633,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_ro_oracle_scalpelnoise_p020/b2a_ro_oracle_scalpelnoise_p020@val~relation_detr_seed42,transfer,b2a_ro_oracle_scalpelnoise_p020,b2a_ro_oracle_scalpelnoise_p020,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9601760176017602,0.001555790497660137,0.9590759075907591,0.9623762376237623,,,,,,,,,,,,,,,,,,,,,59.41687445518863,3.5448271471847606,55.71975916803503,64.19753086419753,,,,,,,,,,,,,0.802275578178389,0.002098800581907044,0.800147783242623,0.8051316286412522,,,,,,,,,,,,,0.8281692387671713,0.001189224948848408,0.8269222289920296,0.8297700404029057,0.6859535526202194,0.048549561512263306,0.6370370370370372,0.7521367521367521,0.681680048346715,0.04275414867177427,0.6370370370370372,0.7393162393162392,0.6692509136953582,0.04251838168197807,0.6246913580246914,0.7264957264957265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06287452274639227,,,,,,,,,,,,19.500261503487963,,,,,,,,0.1701149686601513,,,,,,,,0.1341455498663262,,0.24190343015920712,,0.25642451397966487,,0.30869320158457664,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_ro_oracle_scalpelnoise_p030/b2a_ro_oracle_scalpelnoise_p030@val~relation_detr_seed42,transfer,b2a_ro_oracle_scalpelnoise_p030,b2a_ro_oracle_scalpelnoise_p030,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9562156215621562,0.001555790497660137,0.9551155115511551,0.9584158415841584,,,,,,,,,,,,,,,,,,,,,59.27314814814815,4.82694785376747,53.81944444444445,65.55555555555556,,,,,,,,,,,,,0.7952369028266536,0.00127187031895092,0.793453392106213,0.7963306440648397,,,,,,,,,,,,,0.8241832711055549,0.0007207778333954025,0.8231875005651172,0.8248698672677982,0.6873238652186021,0.0626194993721183,0.6307017543859649,0.7746031746031746,0.6834252297410193,0.06628045231442185,0.6190058479532164,0.7746031746031746,0.6756279587858536,0.07429188365379101,0.5956140350877194,0.7746031746031746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058914126706788306,,,,,,,,,,,,19.35653519644748,,,,,,,,0.1630762933084159,,,,,,,,0.1301595822047098,,0.24327374275758984,,0.2581696953739691,,0.31507024667507205,,,,,,,,,,,,,,,,,,,,,
