experiment_id,metric,verdict_pstd,ratio_pstd,n_seeds,sigma_source,sigma_interpretation,determinism_class,pstd,pstd_over_median,a1_source,a2_seeds,a3_interp,a4_ratio,a5_sigma,a6_det,total,fragility,entrypoints
transfer/t1a_combined_oracle/t1a_combined_oracle@val~relation_detr_seed42,seg_f1_25,significant,2.0498613845409763,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.009918028756786672,0.3651,0,1,2,1,2,1,7,脆い,scripts/train_t1a.py
transfer/t1a_combined_oracle/t1a_combined_oracle@val~relation_detr_seed42,seg_f1_50,significant,2.6803054282608816,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.021144099116837733,0.6122,0,1,2,1,1,1,6,脆い,scripts/train_t1a.py
transfer/t1a_combined_oracle_noise_p010/t1a_combined_oracle_noise_p010@val~relation_detr_seed42,accuracy,significant,13.340095410668313,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0037807322732396976,1.0463,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_combined_oracle_noise_p010/t1a_combined_oracle_noise_p010@val~relation_detr_seed42,edit_score,significant,2.745306341363581,3,paired_delta,mixed_with_nondeterminism,uncontrolled,1.8428879798456541,0.6988,0,1,2,1,1,1,6,脆い,scripts/train_t1a.py
transfer/t1a_combined_oracle_noise_p010/t1a_combined_oracle_noise_p010@val~relation_detr_seed42,jaccard,significant,15.177714504154444,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.008674153153820316,0.9400,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_combined_oracle_noise_p010/t1a_combined_oracle_noise_p010@val~relation_detr_seed42,macro_f1,significant,13.57453248617133,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.008098447628647344,0.9295,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_combined_oracle_noise_p010/t1a_combined_oracle_noise_p010@val~relation_detr_seed42,seg_f1_10,not_significant,0.477717581360445,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.014894955768938746,0.5176,0,1,2,3,1,1,8,脆い,scripts/train_t1a.py
transfer/t1a_combined_oracle_noise_p010/t1a_combined_oracle_noise_p010@val~relation_detr_seed42,seg_f1_25,significant,1.6477836862667132,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.014014885174005008,0.5159,0,1,2,2,1,1,7,脆い,scripts/train_t1a.py
transfer/t1a_combined_oracle_noise_p010/t1a_combined_oracle_noise_p010@val~relation_detr_seed42,seg_f1_50,significant,2.7496618029413598,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.02013263462275361,0.5829,0,1,2,1,1,1,6,脆い,scripts/train_t1a.py
transfer/t1a_combined_oracle_noise_p020/t1a_combined_oracle_noise_p020@val~relation_detr_seed42,accuracy,significant,12.732997609656628,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.00390915515470297,1.0818,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_combined_oracle_noise_p020/t1a_combined_oracle_noise_p020@val~relation_detr_seed42,edit_score,significant,8.904478613539833,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.7900791532248662,0.2996,0,1,2,0,2,1,6,脆い,scripts/train_t1a.py
transfer/t1a_combined_oracle_noise_p020/t1a_combined_oracle_noise_p020@val~relation_detr_seed42,jaccard,significant,10.032847660651077,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.012720053441563513,1.3784,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_combined_oracle_noise_p020/t1a_combined_oracle_noise_p020@val~relation_detr_seed42,macro_f1,significant,10.146861841257463,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.010568428065588033,1.2129,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_combined_oracle_noise_p020/t1a_combined_oracle_noise_p020@val~relation_detr_seed42,seg_f1_10,not_significant,0.7338592580867892,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.012957145510350779,0.4503,0,1,2,3,2,1,9,脆い,scripts/train_t1a.py
transfer/t1a_combined_oracle_noise_p020/t1a_combined_oracle_noise_p020@val~relation_detr_seed42,seg_f1_25,not_significant,0.5236788834164201,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.012531661307139974,0.4613,0,1,2,3,2,1,9,脆い,scripts/train_t1a.py
transfer/t1a_combined_oracle_noise_p020/t1a_combined_oracle_noise_p020@val~relation_detr_seed42,seg_f1_50,significant,3.681280603788781,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.009994492787649538,0.2894,0,1,2,0,2,1,6,脆い,scripts/train_t1a.py
transfer/t1a_combined_oracle_noise_p030/t1a_combined_oracle_noise_p030@val~relation_detr_seed42,accuracy,significant,15.577685844228272,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.003280037597673252,0.9077,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_combined_oracle_noise_p030/t1a_combined_oracle_noise_p030@val~relation_detr_seed42,edit_score,significant,7.755544266856692,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.7564502060485562,0.2868,0,1,2,0,2,1,6,脆い,scripts/train_t1a.py
transfer/t1a_combined_oracle_noise_p030/t1a_combined_oracle_noise_p030@val~relation_detr_seed42,jaccard,significant,32.11882017311229,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.00425521484540127,0.4611,0,1,2,0,2,1,6,脆い,scripts/train_t1a.py
transfer/t1a_combined_oracle_noise_p030/t1a_combined_oracle_noise_p030@val~relation_detr_seed42,macro_f1,significant,20.152109668250333,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.005637773689535978,0.6471,0,1,2,0,1,1,5,要注意,scripts/train_t1a.py
transfer/t1a_combined_oracle_noise_p030/t1a_combined_oracle_noise_p030@val~relation_detr_seed42,seg_f1_10,not_significant,0.0792471797758018,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.009371251112827397,0.3257,0,1,2,3,2,1,9,脆い,scripts/train_t1a.py
transfer/t1a_combined_oracle_noise_p030/t1a_combined_oracle_noise_p030@val~relation_detr_seed42,seg_f1_25,significant,2.028708164991285,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.007509838995803267,0.2764,0,1,2,1,2,1,7,脆い,scripts/train_t1a.py
transfer/t1a_combined_oracle_noise_p030/t1a_combined_oracle_noise_p030@val~relation_detr_seed42,seg_f1_50,significant,6.158472377670679,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.008731240979746929,0.2528,0,1,2,0,2,1,6,脆い,scripts/train_t1a.py
transfer/t1a_combined_region_top3_mask/t1a_combined_region_top3_mask@val~relation_detr_seed42,accuracy,significant,7.290493094920924,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.003296442184401348,0.9123,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_combined_region_top3_mask/t1a_combined_region_top3_mask@val~relation_detr_seed42,edit_score,significant,1.4759133589847022,3,paired_delta,mixed_with_nondeterminism,uncontrolled,3.9652676726016973,1.5036,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_combined_region_top3_mask/t1a_combined_region_top3_mask@val~relation_detr_seed42,jaccard,significant,2.778278868467976,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.01996350219298323,2.1633,0,1,2,1,0,1,5,要注意,scripts/train_t1a.py
transfer/t1a_combined_region_top3_mask/t1a_combined_region_top3_mask@val~relation_detr_seed42,macro_f1,significant,3.0936309443961334,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.019065352913867777,2.1881,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_combined_region_top3_mask/t1a_combined_region_top3_mask@val~relation_detr_seed42,seg_f1_10,significant,1.5307303612637508,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.027004285178898482,0.9384,0,1,2,2,0,1,6,脆い,scripts/train_t1a.py
transfer/t1a_combined_region_top3_mask/t1a_combined_region_top3_mask@val~relation_detr_seed42,seg_f1_25,significant,2.004170751928583,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.024082402319917,0.8865,0,1,2,1,0,1,5,要注意,scripts/train_t1a.py
transfer/t1a_combined_region_top3_mask/t1a_combined_region_top3_mask@val~relation_detr_seed42,seg_f1_50,not_significant,0.4315434400922958,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.03689830597734685,1.0683,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_deep_3s10l96f/t1a_deep_3s10l96f@val~relation_detr_seed42,accuracy,significant,10.336836512101453,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.004900469422159079,1.3562,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_deep_3s10l96f/t1a_deep_3s10l96f@val~relation_detr_seed42,edit_score,significant,1.6666364778960245,3,paired_delta,mixed_with_nondeterminism,uncontrolled,3.716291600907932,1.4092,0,1,2,2,0,1,6,脆い,scripts/train_t1a.py
transfer/t1a_deep_3s10l96f/t1a_deep_3s10l96f@val~relation_detr_seed42,jaccard,significant,11.767243136644517,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.01215553572346793,1.3172,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_deep_3s10l96f/t1a_deep_3s10l96f@val~relation_detr_seed42,macro_f1,significant,11.125803979189545,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.010646871738618877,1.2219,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_deep_3s10l96f/t1a_deep_3s10l96f@val~relation_detr_seed42,seg_f1_10,not_significant,0.1698366663199419,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.041772269704693755,1.4516,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_deep_3s10l96f/t1a_deep_3s10l96f@val~relation_detr_seed42,seg_f1_25,not_significant,0.02353397045532503,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.039618171465442074,1.4583,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_deep_3s10l96f/t1a_deep_3s10l96f@val~relation_detr_seed42,seg_f1_50,not_significant,0.8267309370729519,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.05771453777591267,1.6710,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_probe_aug/t1a_probe_aug@val~relation_detr_augstrong_seed42,accuracy,undecidable,19.70368732287566,(記録なし),paired_delta,mixed_with_nondeterminism,uncontrolled,0.0020099771046437633,0.5563,0,3,2,0,1,1,7,脆い,scripts/train_t1a.py
transfer/t1a_probe_aug/t1a_probe_aug@val~relation_detr_augstrong_seed42,edit_score,undecidable,0.5463819279158577,(記録なし),paired_delta,mixed_with_nondeterminism,uncontrolled,3.8742051804715185,1.4691,0,3,2,3,0,1,9,脆い,scripts/train_t1a.py
transfer/t1a_probe_aug/t1a_probe_aug@val~relation_detr_augstrong_seed42,jaccard,undecidable,7.9519694808467065,(記録なし),paired_delta,mixed_with_nondeterminism,uncontrolled,0.011123913623643794,1.2054,0,3,2,0,0,1,6,脆い,scripts/train_t1a.py
transfer/t1a_probe_aug/t1a_probe_aug@val~relation_detr_augstrong_seed42,macro_f1,undecidable,5.99126415545136,(記録なし),paired_delta,mixed_with_nondeterminism,uncontrolled,0.01171021490884695,1.3440,0,3,2,0,0,1,6,脆い,scripts/train_t1a.py
transfer/t1a_probe_aug/t1a_probe_aug@val~relation_detr_augstrong_seed42,seg_f1_10,undecidable,0.9748976267337277,(記録なし),paired_delta,mixed_with_nondeterminism,uncontrolled,0.04825120406609238,1.6767,0,3,2,3,0,1,9,脆い,scripts/train_t1a.py
transfer/t1a_probe_aug/t1a_probe_aug@val~relation_detr_augstrong_seed42,seg_f1_25,undecidable,0.720338912464576,(記録なし),paired_delta,mixed_with_nondeterminism,uncontrolled,0.055373265546953016,2.0383,0,3,2,3,0,1,9,脆い,scripts/train_t1a.py
transfer/t1a_probe_aug/t1a_probe_aug@val~relation_detr_augstrong_seed42,seg_f1_50,undecidable,1.2271094310833945,(記録なし),paired_delta,mixed_with_nondeterminism,uncontrolled,0.051668909032626206,1.4959,0,3,2,3,0,1,9,脆い,scripts/train_t1a.py
transfer/t1a_probe_frozen/t1a_probe_frozen@val~relation_detr_seed42,accuracy,undecidable,8.543630802072519,(記録なし),paired_delta,mixed_with_nondeterminism,uncontrolled,0.005917073407586465,1.6375,0,3,2,0,0,1,6,脆い,scripts/train_t1a.py
transfer/t1a_probe_frozen/t1a_probe_frozen@val~relation_detr_seed42,edit_score,undecidable,0.9006121021713399,(記録なし),paired_delta,mixed_with_nondeterminism,uncontrolled,2.5431040954436486,0.9643,0,3,2,3,0,1,9,脆い,scripts/train_t1a.py
transfer/t1a_probe_frozen/t1a_probe_frozen@val~relation_detr_seed42,jaccard,undecidable,6.049072451019135,(記録なし),paired_delta,mixed_with_nondeterminism,uncontrolled,0.021544225014892025,2.3346,0,3,2,0,0,1,6,脆い,scripts/train_t1a.py
transfer/t1a_probe_frozen/t1a_probe_frozen@val~relation_detr_seed42,macro_f1,undecidable,4.713674957384771,(記録なし),paired_delta,mixed_with_nondeterminism,uncontrolled,0.0231088139573953,2.6522,0,3,2,0,0,1,6,脆い,scripts/train_t1a.py
transfer/t1a_probe_frozen/t1a_probe_frozen@val~relation_detr_seed42,seg_f1_10,undecidable,0.9484969824069213,(記録なし),paired_delta,mixed_with_nondeterminism,uncontrolled,0.03708702434647582,1.2888,0,3,2,3,0,1,9,脆い,scripts/train_t1a.py
transfer/t1a_probe_frozen/t1a_probe_frozen@val~relation_detr_seed42,seg_f1_25,undecidable,1.331638974221368,(記録なし),paired_delta,mixed_with_nondeterminism,uncontrolled,0.033274546541537484,1.2248,0,3,2,3,0,1,9,脆い,scripts/train_t1a.py
transfer/t1a_probe_frozen/t1a_probe_frozen@val~relation_detr_seed42,seg_f1_50,undecidable,2.4016854267059267,(記録なし),paired_delta,mixed_with_nondeterminism,uncontrolled,0.037342040212962335,1.0811,0,3,2,1,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_00/t1a_region_mask_00@val~relation_detr_seed42,accuracy,significant,15.501278179841401,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.002742647198170436,0.7590,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_00/t1a_region_mask_00@val~relation_detr_seed42,edit_score,not_significant,1.0068797335990238,3,paired_delta,mixed_with_nondeterminism,uncontrolled,3.4562493409974224,1.3106,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_00/t1a_region_mask_00@val~relation_detr_seed42,jaccard,significant,14.823075628518202,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.006567734515840708,0.7117,0,1,2,0,1,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_00/t1a_region_mask_00@val~relation_detr_seed42,macro_f1,significant,8.144940622390966,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.010255870303840354,1.1771,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_00/t1a_region_mask_00@val~relation_detr_seed42,seg_f1_10,not_significant,0.038943503848896985,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0325956387598547,1.1327,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_00/t1a_region_mask_00@val~relation_detr_seed42,seg_f1_25,not_significant,0.3327967632546749,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.02265667992565388,0.8340,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_00/t1a_region_mask_00@val~relation_detr_seed42,seg_f1_50,not_significant,1.214368916195183,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.04033692159176579,1.1678,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_01/t1a_region_mask_01@val~relation_detr_seed42,accuracy,significant,17.049014779300514,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0029711600291948926,0.8223,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_01/t1a_region_mask_01@val~relation_detr_seed42,edit_score,significant,3.7859507157562495,3,paired_delta,mixed_with_nondeterminism,uncontrolled,1.9473175495670298,0.7384,0,1,2,0,1,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_01/t1a_region_mask_01@val~relation_detr_seed42,jaccard,significant,22.53331186680856,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.005963532357647781,0.6462,0,1,2,0,1,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_01/t1a_region_mask_01@val~relation_detr_seed42,macro_f1,significant,14.908178460561432,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.007574699266677046,0.8694,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_01/t1a_region_mask_01@val~relation_detr_seed42,seg_f1_10,significant,1.9265799776038859,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.012993901515843198,0.4515,0,1,2,2,2,1,8,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_01/t1a_region_mask_01@val~relation_detr_seed42,seg_f1_25,not_significant,1.0392680008461301,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.018430941121393755,0.6784,0,1,2,3,1,1,8,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_01/t1a_region_mask_01@val~relation_detr_seed42,seg_f1_50,not_significant,0.6784231355019973,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.021911183925353437,0.6344,0,1,2,3,1,1,8,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_02/t1a_region_mask_02@val~relation_detr_seed42,accuracy,significant,12.048467333824448,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.004368651033434389,1.2090,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_02/t1a_region_mask_02@val~relation_detr_seed42,edit_score,significant,1.7737386936507538,3,paired_delta,mixed_with_nondeterminism,uncontrolled,2.4584041427155805,0.9322,0,1,2,2,0,1,6,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_02/t1a_region_mask_02@val~relation_detr_seed42,jaccard,significant,10.508109152216614,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.013387519040357468,1.4507,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_02/t1a_region_mask_02@val~relation_detr_seed42,macro_f1,significant,13.210806402676594,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.008818777530499405,1.0121,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_02/t1a_region_mask_02@val~relation_detr_seed42,seg_f1_10,not_significant,0.5432514140661905,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.022575735149127703,0.7845,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_02/t1a_region_mask_02@val~relation_detr_seed42,seg_f1_25,not_significant,0.992198298955377,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.02153189548677082,0.7926,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_02/t1a_region_mask_02@val~relation_detr_seed42,seg_f1_50,significant,2.2342420840247597,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.031244186738252182,0.9046,0,1,2,1,0,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_03/t1a_region_mask_03@val~relation_detr_seed42,accuracy,significant,15.813507865535996,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.003286777589423252,0.9096,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_03/t1a_region_mask_03@val~relation_detr_seed42,edit_score,significant,2.028910376122589,3,paired_delta,mixed_with_nondeterminism,uncontrolled,2.579733009089217,0.9782,0,1,2,1,0,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_03/t1a_region_mask_03@val~relation_detr_seed42,jaccard,significant,22.5946388238979,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.006065838993873993,0.6573,0,1,2,0,1,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_03/t1a_region_mask_03@val~relation_detr_seed42,macro_f1,significant,13.243342988165981,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.00860778321107558,0.9879,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_03/t1a_region_mask_03@val~relation_detr_seed42,seg_f1_10,not_significant,0.3382587365519129,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0298755753016864,1.0382,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_03/t1a_region_mask_03@val~relation_detr_seed42,seg_f1_25,not_significant,0.6192548946738531,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.026472005261083408,0.9744,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_03/t1a_region_mask_03@val~relation_detr_seed42,seg_f1_50,significant,2.2495941097185077,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.025898755096873484,0.7498,0,1,2,1,1,1,6,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_04/t1a_region_mask_04@val~relation_detr_seed42,accuracy,significant,15.118162738898686,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0033215218087186893,0.9192,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_04/t1a_region_mask_04@val~relation_detr_seed42,edit_score,significant,2.5479455804848032,3,paired_delta,mixed_with_nondeterminism,uncontrolled,1.744665045855636,0.6616,0,1,2,1,1,1,6,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_04/t1a_region_mask_04@val~relation_detr_seed42,jaccard,significant,8.863419975233615,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.015083815539161301,1.6346,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_04/t1a_region_mask_04@val~relation_detr_seed42,macro_f1,significant,7.608365230921272,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.014710495393516269,1.6883,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_04/t1a_region_mask_04@val~relation_detr_seed42,seg_f1_10,not_significant,0.7539141267443927,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.01365203450486736,0.4744,0,1,2,3,2,1,9,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_04/t1a_region_mask_04@val~relation_detr_seed42,seg_f1_25,significant,1.4949253419943465,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.010867681132276362,0.4000,0,1,2,3,2,1,9,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_04/t1a_region_mask_04@val~relation_detr_seed42,seg_f1_50,significant,3.710947884917652,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0176025489386195,0.5096,0,1,2,0,1,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_05/t1a_region_mask_05@val~relation_detr_seed42,accuracy,significant,25.370319803699193,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.002048672766633141,0.5670,0,1,2,0,1,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_05/t1a_region_mask_05@val~relation_detr_seed42,edit_score,not_significant,0.8777899130964242,3,paired_delta,mixed_with_nondeterminism,uncontrolled,5.355639642642577,2.0309,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_05/t1a_region_mask_05@val~relation_detr_seed42,jaccard,significant,100.96793364871588,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0013069484147330247,0.1416,0,1,2,0,3,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_05/t1a_region_mask_05@val~relation_detr_seed42,macro_f1,significant,23.250390519070496,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0047212866046005535,0.5419,0,1,2,0,1,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_05/t1a_region_mask_05@val~relation_detr_seed42,seg_f1_10,not_significant,0.2727506484675881,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.052276129116228996,1.8166,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_05/t1a_region_mask_05@val~relation_detr_seed42,seg_f1_25,not_significant,0.5549912152815903,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.04234708162022711,1.5588,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_05/t1a_region_mask_05@val~relation_detr_seed42,seg_f1_50,significant,1.5144173315616858,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.04784578912176383,1.3852,0,1,2,2,0,1,6,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_06/t1a_region_mask_06@val~relation_detr_seed42,accuracy,significant,18.59875685199501,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0024988193338643114,0.6915,0,1,2,0,1,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_06/t1a_region_mask_06@val~relation_detr_seed42,edit_score,not_significant,0.5863973294262796,3,paired_delta,mixed_with_nondeterminism,uncontrolled,6.298928142841254,2.3885,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_06/t1a_region_mask_06@val~relation_detr_seed42,jaccard,significant,79.66788097028767,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0016773909645619001,0.1818,0,1,2,0,3,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_06/t1a_region_mask_06@val~relation_detr_seed42,macro_f1,significant,21.617760289457163,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.005173884253273421,0.5938,0,1,2,0,1,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_06/t1a_region_mask_06@val~relation_detr_seed42,seg_f1_10,significant,1.753054270265451,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.04546797459960966,1.5800,0,1,2,2,0,1,6,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_06/t1a_region_mask_06@val~relation_detr_seed42,seg_f1_25,significant,2.0388441148215324,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.04320847525597703,1.5905,0,1,2,1,0,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_06/t1a_region_mask_06@val~relation_detr_seed42,seg_f1_50,significant,2.935961244150081,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.046197986725733976,1.3375,0,1,2,1,0,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_07/t1a_region_mask_07@val~relation_detr_seed42,accuracy,significant,13.165508595497025,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.003780732273239664,1.0463,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_07/t1a_region_mask_07@val~relation_detr_seed42,edit_score,significant,1.6071344886056576,3,paired_delta,mixed_with_nondeterminism,uncontrolled,3.416817592893509,1.2957,0,1,2,2,0,1,6,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_07/t1a_region_mask_07@val~relation_detr_seed42,jaccard,significant,17.6600029478569,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.007843201897239846,0.8499,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_07/t1a_region_mask_07@val~relation_detr_seed42,macro_f1,significant,14.931590641280794,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.007691267085834892,0.8827,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
